dataset,video_id,conversation_id,level,level_label,turn_order,speaker_role,innovation_magnitude,directional_innovation_magnitude,directional_innovation_fraction,directional_persistence,sdi,sustained_direction_variation,sustained_direction_precision
wired,laser,wired_laser_15,3,graduate,19,partner,1.0253320381371622,0.9120080607357781,0.88947582520862,0.2415691158309211,0.22031298086261492,0.9168774586644067,0.08312254133559327
wired,laser,wired_laser_16,4,expert,4,partner,0.795121059123397,0.40750076112858635,0.5125015322538863,1.0,0.40750076112858635,0.9575320893392176,0.04246791066078237
wired,laser,wired_laser_16,4,expert,5,expert,1.2855630388110744,1.2699611228261614,0.9878637487895342,0.24055522899921317,0.30549578872154515,0.8161507961954755,0.18384920380452452
wired,laser,wired_laser_16,4,expert,6,partner,1.0492479446853322,1.0217608729155192,0.9738030730391087,0.7154878685880557,0.731057509168996,0.9483922288132209,0.05160777118677906
wired,laser,wired_laser_16,4,expert,7,expert,0.8170138732682428,0.5982077258313839,0.7321879657167677,0.6602269644841359,0.3949528709566128,0.9867851936431212,0.013214806356878772
wired,laser,wired_laser_16,4,expert,8,partner,1.1589927252640801,1.1392846300794772,0.9829954970760533,0.35672223959399824,0.40640816477697095,0.9273804417374356,0.07261955826256439
wired,laser,wired_laser_16,4,expert,9,expert,1.3553434120727763,1.30326112633089,0.9615726278086255,0.4549443663188327,0.5929113072665749,0.8521117720971322,0.14788822790286782
wired,laser,wired_laser_16,4,expert,10,partner,1.2293104283033962,1.214432867106097,0.9878976368736903,0.3199938006399586,0.3886109887673618,0.890596750642414,0.10940324935758605
wired,laser,wired_laser_16,4,expert,11,expert,1.1307669770993747,1.0637001264390555,0.940689061478167,0.35231093757480114,0.3747531888441782,0.8979390566967859,0.10206094330321414
wired,laser,wired_laser_16,4,expert,12,partner,1.0185722555969894,0.9408754150465926,0.9237198538205007,0.6156965993272258,0.5792937934347792,0.881516709028808,0.11848329097119203
wired,laser,wired_laser_16,4,expert,13,expert,1.1633671997455368,1.15010618556088,0.9886011792419916,0.36054477611045743,0.41466477717629974,0.8917939379325073,0.10820606206749273
wired,laser,wired_laser_16,4,expert,14,partner,1.0800079331214067,0.9613559311455896,0.8901378421973412,0.35771047386881205,0.3438870856866819,0.92093923006505,0.07906076993495004
wired,laser,wired_laser_16,4,expert,15,expert,1.114872777206513,1.0657887607965588,0.9559734371361207,0.49076535146332734,0.5230521957779873,0.9018018860834048,0.09819811391659516
wired,laser,wired_laser_16,4,expert,16,partner,1.1403321094682581,1.1206310231224836,0.9827233784060119,0.3687415362052984,0.4132232049854999,0.9057546886289215,0.0942453113710785
wired,laser,wired_laser_16,4,expert,17,expert,1.1317723469372731,1.0793466560743752,0.9536782366120513,0.34156510555926733,0.3686671545170862,0.8964339075511544,0.10356609244884563
wired,laser,wired_laser_16,4,expert,18,partner,0.8359008055249203,0.8041301185992802,0.9619922762167323,0.5393572205578484,0.43371338573456075,0.963353007706642,0.036646992293357994
wired,laser,wired_laser_16,4,expert,19,expert,1.120648385775508,1.118187185949267,0.9978037715857362,0.3420018140461193,0.3824220460377746,0.9003779595527078,0.09962204044729217
wired,laser,wired_laser_16,4,expert,20,partner,1.1178908134556858,1.1144075698720144,0.9968840932023578,0.39889921191007155,0.44453630136856453,0.9174900821885187,0.08250991781148131
wired,laser,wired_laser_16,4,expert,21,expert,1.0837097678578187,1.0831521078442672,0.9994854157163745,0.49778102575798777,0.5391725672946459,0.953900107897877,0.04609989210212295
wired,laser,wired_laser_16,4,expert,22,partner,1.0329170273950834,0.9962704440337518,0.9645212709343021,0.3635155663199053,0.3621598146707128,0.9459599555161577,0.05404004448384225
wired,laser,wired_laser_16,4,expert,23,expert,1.2348991862326946,1.2054811039876001,0.9761777458645702,0.27493020133019275,0.3314231626190539,0.8813578707151596,0.11864212928484041
wired,laser,wired_laser_16,4,expert,24,partner,1.0859394443239374,1.0155179621264705,0.9351515569615912,0.32720448200548025,0.3322820287648527,0.9325647373895345,0.06743526261046551
wired,laser,wired_laser_16,4,expert,25,expert,1.100950603811666,1.086539897705162,0.9869106696907208,0.3808686020104841,0.4138289318675794,0.8338288447944658,0.16617115520553416
wired,laser,wired_laser_16,4,expert,26,partner,1.061245990527713,0.9897486029937955,0.932628826706523,0.493586629773539,0.488526677274776,0.8287309494820407,0.17126905051795926
wired,laser,wired_laser_16,4,expert,27,expert,1.1135562229310567,1.043547789223688,0.9371307597527203,0.3580762149466864,0.37366964248120066,0.923667781172933,0.07633221882706698
wired,laser,wired_laser_16,4,expert,28,partner,0.9965895099784369,0.8428107885206135,0.8456950229568477,0.29276549956521825,0.24674592154019293,0.9394825538608668,0.060517446139133235
wired,laser,wired_laser_16,4,expert,29,expert,0.8813628419172866,0.8319188505287763,0.9439005265051844,0.27786568448440474,0.23116170083765764,0.9494692280395527,0.05053077196044731
wired,laser,wired_laser_16,4,expert,30,partner,1.1850533435757804,1.1631414088292293,0.9815097481760479,0.4570029734997286,0.5315590824356213,0.764733611386494,0.23526638861350602
wired,laser,wired_laser_16,4,expert,31,expert,1.0579409526363146,1.0264795054970082,0.9702616227664909,0.15959973765243707,0.16382585978292583,0.8538676079483525,0.14613239205164752
wired,laser,wired_laser_16,4,expert,32,partner,1.0305836247257807,0.8323617353696403,0.807660548255178,0.45386146612346767,0.37777691755993875,0.9223038818567321,0.07769611814326793
wired,laser,wired_laser_16,4,expert,33,expert,0.9325249417011513,0.9241581742080619,0.9910278351602935,0.2961370024936858,0.27367743154001295,0.8862008560376039,0.1137991439623961
wired,laser,wired_laser_16,4,expert,34,partner,0.8416808525432421,0.7482766213771688,0.8890265462440663,0.5273392493578559,0.39459563182906876,0.9641826851402224,0.03581731485977757
wired,laser,wired_laser_16,4,expert,35,expert,1.0518305866285313,1.0485234921454678,0.9968558677356391,0.2916975193508737,0.30585170163994824,0.8640731026277652,0.13592689737223485
wired,laser,wired_laser_16,4,expert,36,partner,0.7594405521515492,0.7083121715109081,0.9326762568884116,0.3903206946196414,0.27646889879168424,0.9687236838457599,0.03127631615424009
wired,laser,wired_laser_16,4,expert,37,expert,0.79906952425492,0.7938820202001776,0.9935080692001452,0.33615767167403254,0.266869531494369,0.9205480197022397,0.07945198029776035
wired,machine,wired_machine_12,0,child,4,expert,1.2604748792828637,1.2551351457175663,0.9957637128243831,0.6187080679567887,0.7765622410315779,0.859125545024873,0.14087445497512696
wired,machine,wired_machine_12,0,child,5,partner,1.073978899237994,1.0684250508334296,0.9948287173896063,0.46844928991266777,0.500502956387826,0.8687898321472984,0.13121016785270156
wired,machine,wired_machine_12,0,child,6,expert,1.193375729924472,1.0416761882636407,0.8728819952863418,0.42206596445292405,0.4396560650471392,0.9034348842682841,0.09656511573171589
wired,machine,wired_machine_12,0,child,7,partner,1.0344775521292517,0.9450899185289583,0.913591519296652,0.4298770523014541,0.40627246833705,0.9489012750479177,0.05109872495208234
wired,machine,wired_machine_12,0,child,8,expert,1.2669707495173497,1.2520096289612963,0.9881914238645675,0.5649786582355214,0.7073587202685062,0.8315695443641942,0.16843045563580583
wired,machine,wired_machine_12,0,child,9,partner,1.003123472397723,0.8357209378287863,0.8331187145191262,0.3933221097503843,0.328707522429388,0.9591362044306382,0.040863795569361816
wired,machine,wired_machine_12,0,child,10,expert,1.1971922162147945,1.1706190675697854,0.9778037742928163,0.30155560721552455,0.3530067437390778,0.8496813429332979,0.1503186570667021
wired,machine,wired_machine_12,0,child,11,partner,1.0836993130466333,0.9521106738481593,0.878574584651702,0.5865751048010576,0.5584844182946895,0.9244297806147539,0.0755702193852461
wired,machine,wired_machine_12,0,child,12,expert,0.9805930247166544,0.97368736296131,0.9929576678782385,0.5219495029742303,0.5082156351499447,0.9324265205874309,0.06757347941256908
wired,machine,wired_machine_12,0,child,13,partner,1.01216250140713,0.9929257589378497,0.9809944130082688,0.4556400846801392,0.4524167768835334,0.9448927461936205,0.055107253806379486
wired,machine,wired_machine_12,0,child,14,expert,1.052194677497045,1.0395465720896913,0.9879793105982735,0.3742318315272223,0.38903141763097077,0.9016783036911323,0.09832169630886767
wired,machine,wired_machine_12,0,child,15,partner,1.0797344965405409,1.0605062375779744,0.982191678579173,0.41833329034677813,0.44364506379927604,0.8364884951340774,0.16351150486592259
wired,machine,wired_machine_12,0,child,16,expert,0.8757624796089212,0.7223341228810571,0.8248059715949426,0.3309985556233488,0.23909155135108845,0.9410933017984879,0.058906698201512064
wired,machine,wired_machine_12,0,child,17,partner,1.037044166175674,0.8976183890537442,0.8655546391655061,0.3518483871145562,0.31582558243292613,0.9349478730714077,0.0650521269285923
wired,machine,wired_machine_12,0,child,18,expert,0.8102284497974073,0.7783773381914114,0.9606887272164774,0.3988036735872917,0.3104197419078326,0.9541802263490614,0.04581977365093859
wired,machine,wired_machine_12,0,child,19,partner,1.1799187485956197,1.1575095616476798,0.9810078558582164,0.528459102201036,0.6116964637374476,0.9035132797357943,0.09648672026420568
wired,machine,wired_machine_12,0,child,20,expert,0.9374207611093144,0.7704912048655096,0.8219267556576328,0.32560487209431466,0.25087569021002865,0.9530299056138745,0.04697009438612554
wired,machine,wired_machine_12,0,child,21,partner,1.051461148921203,1.0178753477691713,0.9680579722917402,0.3739624750682089,0.3806471843626732,0.8519900613230147,0.1480099386769853
wired,machine,wired_machine_12,0,child,22,expert,0.9602006278567109,0.9235572409235328,0.9618377806980478,0.5275878234555562,0.4872575545754654,0.9680477691774796,0.03195223082252041
wired,machine,wired_machine_12,0,child,23,partner,1.0529089856471234,1.0118032767539962,0.960959865045862,0.2665449217281234,0.26969102520665267,0.874835475359111,0.125164524640889
wired,machine,wired_machine_12,0,child,24,expert,0.8675522126685267,0.866556270446217,0.9988520088949516,0.6929462656677817,0.6004769315967063,0.9627155450156527,0.03728445498434729
wired,machine,wired_machine_12,0,child,25,partner,1.1374673310679135,1.1331186115727157,0.9961768400925314,0.6989548584396372,0.7919987587471258,0.9611922309339185,0.03880776906608152
wired,machine,wired_machine_12,0,child,26,expert,1.272411404329934,1.2370439408799856,0.9722043803359767,0.6796979445263776,0.8408162239049359,0.8109034412023374,0.18909655879766263
wired,machine,wired_machine_12,0,child,27,partner,1.110096591484085,1.0449045282402636,0.9412735218314582,0.29364595071061306,0.3068319835969368,0.9149478498185214,0.0850521501814786
wired,machine,wired_machine_12,0,child,28,expert,1.056005983384821,0.855008674773064,0.809662718038482,0.4092479052048265,0.3499105090828312,0.9252520182420721,0.07474798175792785
wired,machine,wired_machine_12,0,child,29,partner,1.011122324919546,0.9906947514946433,0.9797971294645205,0.3654651240032596,0.36206438020436826,0.8154646262042676,0.18453537379573237
wired,machine,wired_machine_12,0,child,30,expert,0.9501425691363472,0.8766513487089186,0.922652428366458,0.4687422984187236,0.41092356810569247,0.8369358476402491,0.1630641523597509
wired,machine,wired_machine_13,1,teenager,4,partner,0.9717012322943179,0.9286398182825122,0.9556845122949081,0.4789598017949621,0.44478114330350166,0.9556082380862232,0.044391761913776806
wired,machine,wired_machine_13,1,teenager,5,expert,1.2362682401485894,1.1956728138216661,0.9671629303337832,0.67538593010496,0.8075405954641606,0.9445863099068024,0.05541369009319763
