type,comment_id,parent_id,author,text,likes,published_at
top,UgxgRcxYmVaglvvJH5x4AaABAg.APCsdevDFn6APE2mXfMn2p,,@lavendyrchi,Paris playing dumb was very iconic and fit the times. Nowadays if you play the “dumb bimbo blonde” it’s not as endearing.,20,1762560000
top,UgxgRcxYmVaglvvJH5x4AaABAg.APCsdevDFn6APECNltUsy5,,@bruisedviolets,playing dumb when confronted with racism is kinda different to playing a bimbo while doing coke recreationally,0,1762560000
top,UgxS2CAPrhdXnliWpRh4AaABAg,,@stankbeans,"I've managed to avoid seeing any of the things behind her controversies, and have literally never seen her face prior to this. All I'm gonna say is, she's the person who the right is using as ""the most attractive woman on earth"" to push their Naziism? I mean, I'm not saying she's not attractive, and I don't want to go after her looks, but she just looks like the average person I see in Walmart.",0,1762560000
top,Ugy1YqBS4hrzGLojLkR4AaABAg,,@TheBlackYugiMoto,3:44 is she A.I like what the actual fuck,0,1762560000
top,UgxTkiRufDaYs7TxWgd4AaABAg,,@Bert-AI,She’s from Spokane Washington and as someone who has lived there. This girl 100% that stupid a lot of people up there are.,19,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg,,@Fms55,She’s not dumb lol. She went to college for business and marketing. She’s an educated woman. She’s making her decisions in Hollywood and PR very strategically. Stop infantilizng her,119,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPCqubWPEyw,,@AutumnSwatches,Exactly!,8,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPCsRFzKZYN,,@Fern0422,a lot of dumb people go to and graduate from college. Cs and Ds still get degrees,37,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPCsnOeF_Kw,,@IJJusion,I dont think its wrong to interpret her as dumb when thats how she's presenting herself :P,0,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPCsrJNlyr0,,@oliviawarren4177,Every dumb person I know has a degree. I think she’s genuinely an idiot,2,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPCysTV_l09,,@joshuareedy9651,This mf just said business marketing majors are smart lmaaaaaoooooo. They’re dumb as shit my guy,0,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPDGz6MYQ8G,,@Robert_Bob_Bobrob,@Fern0422 Don't infantilize her. She doesn't live under a rock. You think she's in the middle of a controversy and didn't even bother trying to understand what it's about? She's clearly acting dumb.,0,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPDQIopM8Ea,,@ActuallyAnanya,​@Fern0422 she was high school valedictorian and was in maths and robotics clubs. She's not dumb.,6,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPDcCSTJpw0,,@jerryfromtheblock6463,"business and marketing is literally like the special ed of college in terms of its intellectual demand. its what all the dumb kids who dont know what to study do, because they dont have any actual intellectual curiosity or interests, they just wanna make money. also going to college is not a testament to intelligence in the states. have you met college students?",12,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPDmd0LwPQP,,@severalwolves," @jerryfromtheblock6463  absolutely. it’s totally possible to be ‘high school smart’ and get into a good college, and excel at bullshit majors while still being relatively dumb — just as long as you come from money.

Also, being dumb doesn’t exonerate you from being a bad person anyway.",10,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPDmf1NGUld,,@Lonewulf321,Going to college does not make you smart lmao,2,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPDmi4DaD_3,,@Lonewulf321, @ActuallyAnanya lots of people got good grades and are still dumb,0,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPECqfIW31e,,@Calapooiablue, @jerryfromtheblock6463 she was president of the robotics team,2,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPEDk_ocJR6,,@jerryfromtheblock6463,​ @Calapooiablue yeah in a small rural private school 😂 just listen to the words she's saying.,0,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPEKcdeAlnA,,@frankfurter00,Business degree is basically just a participation award in college and doesn’t teach you shit and definitely doesn’t suggest intelligence lol,5,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPEKuuBlsji,,@Lonewulf321," @frankfurter00 exactly lmao,",0,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPF0wmM6Dbd,,@Calapooiablue," @frankfurter00 she was valedictorian, president of the robotics club, and competed in mathematics. Shes incredibly intelligent",0,1762560000
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPGnKcTAyWh,,@iopohable,to be fair its a usa college. and business and marketing isnt reall an erudite course is it?,1,1762646400
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPGrfCPZWLD,,@Valvad0ss, @Calapooiablue  that doesn’t denote skill. It denotes popular voting by the club,0,1762646400
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPGrkU1yp_K,,@Valvad0ss, @Calapooiablue  valedictorian of a tiny school and being president of a club doesn’t denote intelligence just popularity.,0,1762646400
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPH0rVECfoV,,@Calapooiablue," @Valvad0ss ya dude an idiot was appointed as valedictorian, president of the robotics club, and competed as mathlete. Women are not stupid dumb creatures. I am so tired of this trope. She knows exactly what she’s doing and saying “she’s just stupid” is hand waving away her white supremacy. It’s a very regular tactic by right wingers to say that they just “didn’t know what they’re doing, they didn’t mean it” to justify racism. I think you’re the only idiot we’re talking about here",2,1762646400
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPHI45aPUSn,,@powderedtoastfacekillah734,"Lots of dumb people have degrees

Donald Trump for example",0,1762646400
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPHIabl_tb9,,@Calapooiablue,"⁠ @Valvad0ss I hate to break it to you but I couldn’t even join my robotics club because I was stupid. I also didn’t compete as a mathlete (which she did) because I was stupid. I also wasn’t valedictorian of my school because I was stupid. Stop hand waving away very strategic white supremacist dog whistles by just calling the woman stupid. Throughout history women have been regularly been portrayed as idiots when they know exactly what they’re doing. She’s not dumb, she knew it was a play on genetics and she went for it and now is feigning ignorance which you are falling for",0,1762646400
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPI5jyF6KuM,,@Fms55,To say she’s dumb is giving her an out I don’t think she deserves 🤷🏻‍♀️  she knows exactly what she’s doing. She’s not some naive bumbling dumb blonde who just stumbled upon a eugenics scandal and can’t find her way out. She’s doing it on purpose and I hope she knows it’s backfiring,0,1762732800
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPI5zyGK9dS,,@Fms55, @iopohable  this is an interesting take. are you trying to say every college in the 50 states of this country are dumb or what?,2,1762732800
top,UgwyXLlttKfsOpScziB4AaABAg.APCqhqNgMNSAPIGs0Ib2Oc,,@Fms55, @ActuallyAnanya  i guess it’s easier for these people that she’s dumb than someone that’s okay with eugenics. I’m not sure why we’re making excuses for this white blonde girl lol,0,1762732800
top,Ugz-QJNcz1QrfJXmzZB4AaABAg,,@SpiralMTN,Yt women be yt women-ing,178,1762560000
top,Ugz-QJNcz1QrfJXmzZB4AaABAg.APCqLfBUGedAPLDOVgGj4Z,,@burninsage22,Phewwwww. A whole WORD.,0,1762819200
top,Ugy6sffgBkRjwsFAMiF4AaABAg,,@ChaoticSorm_Bunny,"Sydney Sweeney is feigning ignorance in order to cover up her racism and greed. We know her family's MAGA. Hasan is right. I hate to call another woman stupid but, she's either stupid and a racist or just stupid and purposely uninformed. Either way, she's a gross person.",3,1762560000
top,Ugy6sffgBkRjwsFAMiF4AaABAg.APCpjtd7TSeAPCqyGJfzKL,,@AutumnSwatches,Exactly!,2,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg,,@larrywilliams4268,"I get he's acknowledging that she's racist by the refusal to address the topic. 

Using stupidity as an excuse, is infantilization/absolution. 

Just like has been done historically.",330,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPCr1XBQwh8,,@AutumnSwatches,Exactly!,6,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPCwkBV13T4,,@ethanex1209,i agree!,1,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPD0Tpud7yl,,@CerotheDemon,"But he’s not using stupid as an excuse? He’s just saying that she is stupid, racist, and intentionally ignorant because she only cares about money.",30,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPD7Uhd2C9j,,@ethanex1209, @CerotheDemon that still diminishes her being racjst lmao,0,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPD7ppnCksB,,@LordCantinflas,BEING RACIST IS BEING STUPID!!!,17,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPDCyOgJ6Bf,,@ethanex1209, @LordCantinflas theres a difference between being stupid/ignorant vs choosing not to speak about something (racist),7,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPDLk8I9BlV,,@Deep_Side_Sleep,"There is no topic here, everyone knows that Republican associates and even Democrats are racist. It's just that in the current environment she is a very low value target",0,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPDjcUN-P2m,,@severalwolves,"Pretty sure he’s saying she’s just racist AND stupid (and not that it exonerates her). She’s trying to play into this “is she or isn’t she??” narrative, but she just isn’t smart enough to pull it off.",21,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPDki4GNXHS,,@severalwolves," @CerotheDemon  100%

It’s possible to be dumb AND bad.",0,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPDzikiOhJZ,,@CaptainChapin,He does that for all of MAGA tho,0,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPE1Zu_9e0w,,@nikolademitri731,"Yeah.. there are levels though.. Like, there’s problematic, for example with some micro-aggressions, and/or playing into less harmful stereotypes on one end, and then there’s the other end which is hardcore race realist KKK neonazi, etc.. Yeah, this isn’t great, like the American Eagle commercial wasn’t great, but is she on that hardkkkore race realist end of things? I don’t think so. She’s your average wealthy white woman looking the other way and being willfully ignorant. I think it has as much to do with her material position as her whiteness, possibly more.. idk, nobody knows what’s really going on in her mind, other than she’s cynical af, and isn’t on the side of any kind of justice for anyone or anything.",0,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPEKPpIrX-r,,@Deep_Side_Sleep,​ @CaptainChapin  sure buddy we are MAGA here now,0,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPEMDYhoNux,,@kamjohnson6877,Being racist and stupid are hand in hand,0,1762560000
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPF24IEJ75D,,@JorgeRamirez-lg9nn,Guys guys it isn’t that deep. She’s your typical sorority smart airhead white girl that may had some liberal tendencies when she was young but now lives in the suburbs. There’s a million of these type of women out there lol,0,1762646400
top,UgyjZu9ZRav9gHEWNTh4AaABAg.APCpM462a2rAPGPTvFs75m,,@LordCantinflas,​ @ethanex1209  coward stupid racist vs purposefully stupid racist. Which one were you?,0,1762646400
top,UgzEsWRJDW7a8yfRaRB4AaABAg,,@th1nkcr1tical,Yeah she definitely don't know if she's getting into and she thinks she's smarter than she really is it feels like,13,1762560000
top,Ugw8SiANwLIHWWTjKgl4AaABAg,,@Ribbletine,"White women weaponize innocence, naivety, and their tears constantly. No one is this fucking dumb. Pretending not to understand the criticisms is literally a part of her plan cause no one is this stupid to at least not say “I’m not racist, and I apologize that it came off that way.” Like come on.",4,1762560000
top,Ugw8SiANwLIHWWTjKgl4AaABAg.APCp6piqDo6APCpMa9qjBP,,@AutumnSwatches,Exactly!,2,1762560000
top,UgzOQUKqkGj7aS80I1l4AaABAg,,@margonautica,I genuinely hate how his chat can't laugh about fuckin anything they just have to argue endlessly and kill the vibe,14,1762560000
top,UgzOQUKqkGj7aS80I1l4AaABAg.APCov-rDskHAPCqWsZBLEQ,,@Ribbletine,"Have you ever had a white woman weaponize her innocence, naivety and tears against you? It’s not about killing a vibe, it’s about recognizing a harmful pattern that absolves literal white supremacy.",13,1762560000
top,UgzOQUKqkGj7aS80I1l4AaABAg.APCov-rDskHAPCyVYUu0In,,@NewAdam-cc5wz, @Ribbletine  The stupid lame jeans ad really.,0,1762560000
top,UgzGS8P-aZBFeOIxVJx4AaABAg,,@AgitpropPsyop,It kind of seems like she’s taking the route that many celebs have taken before her: stay in the media cycle as long as possible. She’s trying to do things that are intentionally suggestive or taboo.,448,1762560000
top,UgzGS8P-aZBFeOIxVJx4AaABAg.APCoblWB648APCrKQSLCYc,,@razkia,Agreed.,4,1762560000
top,UgzGS8P-aZBFeOIxVJx4AaABAg.APCoblWB648APDOHmtWU6V,,@pookz3067,"The vast majority of her fame is from similar media coverage, so she’s been probably just going to keep going in that direction till ppl grow tired of her (starting to happen already).",12,1762560000
top,Ugwo2PzFGMBirJ-GDul4AaABAg,,@baby.nay.,"I love perfume, i wear perfume everyday. I would model for any fragrance campaign obviously even if they’re dog whistling white supremacy… I mean, I wear perfume everyday. /sarcasm",112,1762560000
top,Ugwo2PzFGMBirJ-GDul4AaABAg.APCoaZd3u5xAPI3UP_KME8,,@rueflor,Wearing her skin everyday? No jeans on her tho 🧐,0,1762732800
top,UgzUNJWK7gvceaVwK3l4AaABAg,,@JeezusWuzzaCommie,"How do people find this attractive? It's all aesthetics, seriously?

Oh, big boob, blonde, blue eyes... Who gives af-- I'll take a woke smarty any day.",2,1762560000
top,UgzUNJWK7gvceaVwK3l4AaABAg.APCoO2fsrLKAPCoWUPhG8o,,@NilesBCrane,"Yeah, I don't get it. She's very funny looking. Her eyes, nose, and lips, look like their melting off of her face, ironically like a genetic syndrome or something.",1,1762560000
top,Ugxp5jzhPaB_lRh0Uf54AaABAg,,@ratchetryda,Damn if shes selling im buying it,2,1762560000
top,Ugxp5jzhPaB_lRh0Uf54AaABAg.APCoIoSRlIOAPCoQhh1j0O,,@NilesBCrane,"Why? Buy from pretty women instead, like Margo Robbie.",16,1762560000
top,Ugxp5jzhPaB_lRh0Uf54AaABAg.APCoIoSRlIOAPEM1AohxHD,,@MoeMoe-ti1ut,"I don’t know what people really see in her looks, she is also selling racism",0,1762560000
top,Ugy5MsWJDRkEXSg38_14AaABAg,,@nicolesi2201,She's gonna be one of those women who looks horrific at age 37 and wonders why her career vanished when she failed to cultivate even a modicum of a personality.,2,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg,,@CasperMcGonagle,Why do I have to keep hearing about her,639,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPCpCpSytlW,,@julymagnus493,Why do you think?,0,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPCsV9wG128,,@IrvinGarcia-m8c,2 reasons,20,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPCxTp6puLS,,@ErnestGoesToMadeas,Why is Kim Kardashian famous?  Same reason.,1,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPCy3Krr2tn,,@CasperMcGonagle, @IrvinGarcia-m8c  Im a lesbian and I will still never understand,32,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPCzR_yRKeN,,@CasperMcGonagle, @ErnestGoesToMadeas  I feel like Kim Kardashian is mostly famous because people love to dunk on her. Its like a career built out of humiliation.,18,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPD0XdPHu2M,,@CerotheDemon,You literally clicked on the video that’s talking about her.,2,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPD0fVcCbpy,,@CerotheDemon, @CasperMcGonagle you can’t dunk on someone who literally made attention seeking her career. Her family has an entire show about it.,0,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPD1x9SWzW2,,@CasperMcGonagle, @CerotheDemon  yeah because she keeps popping up on news and news commentary channels I'm gonna be real I didn't watch the full video.,5,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPD28RPKyrG,,@c-ramen,you clicked the video,5,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPDJwqwBG-P,,@Paul.......,"​@c-ramen and commented, ensuring he'd get replies in the future",1,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPE6OI_sv7m,,@IfImYouAndYourMeWhat, @Paul.......  you might be on to something but take your meds,2,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPEeMDfItAH,,@ChiefHyabusa117,Bc clowns like hasan having takes like this. Nazis make nazi propaganda and all the grown ups have to step in so that America's dumbest dont accidentally think its cool.,0,1762560000
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPFHjfZkcQX,,@Paul.......,​ @IfImYouAndYourMeWhat  what? Take your own advice,0,1762646400
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPFlR0dPD73,,@onetomeplz5825, @IrvinGarcia-m8c no no u make a good argument,2,1762646400
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPGtABQetJH,,@winniethepoohesq.5697, @CasperMcGonagle  that sounds right honestly 😂,0,1762646400
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPHCI8Abp2r,,@IfImYouAndYourMeWhat," @Paul.......  all twacked out, you are. Don’t let internet comments get under your skin this is all intangible from anything that means anything",0,1762646400
top,UgxmGMoXKZhfmUorxn94AaABAg.APCnn_99ZSMAPL6CPTz-1-,,@Masterpain33,because she's sooooo fkin hot,0,1762819200
top,Ugzs6eCEOeU7Q2uB8Vl4AaABAg,,@NilesBCrane,The interviewer has a prettier face than Sydney. I don't get her appeal or the claim of good genes. Her facial features look like signs of a genetic syndrome.,1,1762560000
top,Ugzs6eCEOeU7Q2uB8Vl4AaABAg.APCndyJEAPLAPCqCpL4RT2,,@baby.nay.,Bro what is genetic syndrome?,0,1762560000
top,Ugzs6eCEOeU7Q2uB8Vl4AaABAg.APCndyJEAPLAPCru5OzPiZ,,@NilesBCrane,"​ @baby.nay.  There are many, for example Down syndrome, Fragile X syndrome, etc. However, I would buy that she also looks like she could have an acquired condition like Fetal Alcohol Syndrome. (look up the facial features).",1,1762560000
top,UgzOoeHvoLe-rFGjGiB4AaABAg,,@mrrationality2213,i dont wanna sound ableist but i think shes both. shes kind of dumb and racist. racist at the end of the day are dumb people,1,1762560000
top,UgzOoeHvoLe-rFGjGiB4AaABAg.APCnbv-D-aNAPCnvikPI1x,,@NilesBCrane,And it's wild for her to be ableist and think she's better than people when her facial features look like she has fetal alcohol syndrome.,2,1762560000
top,UgxJM2_L8vuQqDofpxV4AaABAg,,@KategariYami,This just has to be the most perfect amalgamation of the absolute failure of the US Education System and nothing else.,33,1762560000
top,UgxJM2_L8vuQqDofpxV4AaABAg.APCnLVRUzsYAPDLydxXTK1,,@mostlymarlene,"no...speaking as a USAmerican that was repeatedly failed by the public education system, it takes a lot more than that to be this dumb",2,1762560000
top,Ugx8ttEqHHSKpN4sV314AaABAg,,@MrDavster,shes fckn based,1,1762560000
top,Ugx8ttEqHHSKpN4sV314AaABAg.APCnBst5X7vAPCoK2E7Qad,,@NilesBCrane,based on fetal alcohol syndrome?,1,1762560000
top,UgxXokBV0niEag1OnE14AaABAg,,@marystellarosetarot5700,24:10 thank you,25,1762560000
top,UgxXokBV0niEag1OnE14AaABAg.APCmtF_DMfCAPDkTO-KJdG,,@michwoz,yep,1,1762560000
top,Ugzni3Om3ocKt1h3Xwd4AaABAg,,@Youremyboyblue_,That freak out was hilarious,2,1762560000
top,UgxFswhoT-ep74cbzz14AaABAg,,@topcatmatt,"Hes right, its so vapid sounding that it can't be capitalized on",32,1762560000
top,Ugwfebi-j6U3paL_W-h4AaABAg,,@marystellarosetarot5700,oh lord,0,1762560000
top,UgzW_LJxQ2KSTBcxrlZ4AaABAg,,@KetchumUnderarock,I love jeans lmao,29,1762560000
top,UgzW_LJxQ2KSTBcxrlZ4AaABAg.APCmfJ1llI5APEVuybvZy2,,@Allicat-n3d,She loves being hot.,0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg,,@false_guru,She's not stupid. There is just more incentive to remain as ignorant as possible to the issue. The most important thing to her is money and money comes from the lowest common denominator.,1100,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCnoT9z5b9,,@edevalmorais,"""She's not stupid"" lol she is a classic American racist dummas",4,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCntrlvzx-,,@edevalmorais,Same level as a racist karen,28,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCoOQZ9AD0,,@edevalmorais,As a not American she is the cute girl but annoying and disgusting we watch on American movies,1,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCoit-3fpa,,@NilesBCrane, @edevalmorais  I don't think she's even cute. Her costar in White Lotus was much cuter. Sydney is funny looking.,4,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCpD0ohftv,,@edevalmorais,"​ @NilesBCrane I'm just saying in a foreign view, blonde girl, dum, racist... growing watching USA films is the girl next door",0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCpTyVIjDh,,@jollyd.joestar3937," @NilesBCrane  its cuz she has big boobs, she's pretty yeah but her main factor is boobs that's what everyone talks about, every photo complimenting her always has her chest in it",0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCqLd0qvW_,,@spaceocean2530,"Exactly,  she's not a baby she is a grown woman who can answer these questions given to her.",46,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPCrT7TiLwB,,@NilesBCrane," @jollyd.joestar3937  She's not pretty at all to me. She's very funny looking. I don't like down turned eyes. It looks like her eyes, nose, and lips are melting off of her face. I prefer pretty women with pretty eyes, like Margot Robbie.",0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPDNt3CPx-q,,@THEpopelonergan,Exactly! Plus there’s the complicated factor of family allegiance (or at least staying quiet enough to not publicly fuck over your family) if it’s actually true her family are hardline Republicans.,0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPDmA3VTxex,,@Lonewulf321,Both can be true,6,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPE6W8DI69P,,@IfImYouAndYourMeWhat, @NilesBCrane  irrelevant,0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPE6ZZXogdm,,@IfImYouAndYourMeWhat," @NilesBCrane  ion like her much either tho, in fact I dislike her",0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPEqHB12rqo,,@AxxelForrest,That automatically makes her kind of a shitty person though doesn't it?,0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPEyM17y80K,,@tittytatssauce5567,It’s the beige initiative. All about the dog whistles,0,1762560000
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPHOao9Ethv,,@queenkenya2634,If it was sbout money that girl would just shut up or say whoops i didnt mean any of this,0,1762646400
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPKwydOd1Pj,,@adamlynn139,"%97 sure she grew up in Spokane, easternWashington. I like Spokane but it is a bizarre place",1,1762819200
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPKyyGR_2d9,,@AxxelForrest,​ @adamlynn139 some eldritch region,1,1762819200
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPMVY-YiOWF,,@parkerthiede9751,She is actually Maga tho she’s not indifferent. I have inside information on this. My old boss was ultra Maga and was friends with the sweeneys and anyone my boss describes as “kind and bright and intelligent” well… it probably means they share a couple view.,1,1762819200
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPMrVnFaB2W,,@majadipatrick5864,she just doesn’t care,0,1762905600
top,UgwaUPAbv8yGdpBuSap4AaABAg.APCmahaNAthAPPNSk9sKUv,,@drewlopezisajoke,She is stupid bc this is ruining her career,0,1762909200
top,Ugy_PswfD61TBc4n0il4AaABAg,,@supdawg7811,I don’t think she got good intelligence jeans,4,1762560000
top,Ugy_PswfD61TBc4n0il4AaABAg.APCm_zQkspBAPCoFiL0yLs,,@NilesBCrane,She also didn't get good facial genes. She's funny looking in the face.,1,1762560000
top,Ugzvi2JN5jeHeBFfa6R4AaABAg,,@JavierFernandez-k9b,it just seems like she answered the question she would rather have been asked. pro move. masterful... 😂,24,1762560000
top,UgzTQFidDf1skiD8XKZ4AaABAg,,@CorpsesofCupids,white woman gonna white woman lol,3,1762560000
top,UgzkucNXsKWzr0kN_CF4AaABAg,,@topcatmatt,Dayum this is FAAAASSST,3,1762560000
top,UgxZOuy9YLkCWDq3ecR4AaABAg,,@edevalmorais,Nah i think she is dumb af,0,1762560000
top,UgxZOuy9YLkCWDq3ecR4AaABAg.APCm8cAgzVAAPCmwD8poak,,@edevalmorais,Being dumb doesn't excuse being racist tho lol,2,1762560000
top,UgxUE-MZnfWipvclNQZ4AaABAg,,@DanRec1312,"So quick he was just talking about this, damn",40,1762560000
top,UgxKaBlQHAaLWj3y7eZ4AaABAg,,@torian4795,second,0,1762560000
top,Ugzy1pkejIbCg28gr6J4AaABAg,,@johnnymonkeyballs3437,Second sucks!,1,1762560000
top,UgyvuGsOoVYW94KAzj54AaABAg,,@bail223,Just another white woman yall cape for and worship. They aren’t far off from white men but yall think they’re so oppressed,3,1762560000
top,Ugy7N0uTn2yha2-RF6F4AaABAg,,@bobafueled5584,FIRST,3,1762560000
