video_uid,conversation_uid,conversation_id,level_label,_role,_turn_order,_conversation_time,_embedding_row
laser,laser::wired_laser_12,wired_laser_12,child,partner,3098,0.8529411764705882,974
laser,laser::wired_laser_12,wired_laser_12,child,expert,3099,0.8823529411764706,975
laser,laser::wired_laser_12,wired_laser_12,child,partner,3103,0.9117647058823529,976
laser,laser::wired_laser_12,wired_laser_12,child,expert,3105,0.9411764705882353,977
laser,laser::wired_laser_12,wired_laser_12,child,partner,3107,0.9705882352941176,978
laser,laser::wired_laser_12,wired_laser_12,child,expert,3108,1.0,979
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3109,0.0,980
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3111,0.04,981
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3114,0.08,982
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3116,0.12,983
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3117,0.16,984
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3118,0.2,985
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3119,0.24,986
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3121,0.28,987
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3122,0.32,988
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3125,0.36,989
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3126,0.4,990
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3140,0.44,991
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3141,0.48,992
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3146,0.52,993
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3148,0.56,994
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3154,0.6,995
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3156,0.64,996
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3159,0.68,997
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3160,0.72,998
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3166,0.76,999
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3167,0.8,1000
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3170,0.84,1001
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3171,0.88,1002
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3179,0.92,1003
laser,laser::wired_laser_13,wired_laser_13,teenager,expert,3182,0.96,1004
laser,laser::wired_laser_13,wired_laser_13,teenager,partner,3183,1.0,1005
laser,laser::wired_laser_14,wired_laser_14,undergraduate,expert,3185,0.0,1006
laser,laser::wired_laser_14,wired_laser_14,undergraduate,partner,3186,0.07692307692307693,1007
laser,laser::wired_laser_14,wired_laser_14,undergraduate,expert,3187,0.15384615384615385,1008
laser,laser::wired_laser_14,wired_laser_14,undergraduate,partner,3188,0.23076923076923078,1009
laser,laser::wired_laser_14,wired_laser_14,undergraduate,expert,3190,0.3076923076923077,1010
laser,laser::wired_laser_14,wired_laser_14,undergraduate,partner,3195,0.38461538461538464,1011
laser,laser::wired_laser_14,wired_laser_14,undergraduate,expert,3198,0.46153846153846156,1012
laser,laser::wired_laser_14,wired_laser_14,undergraduate,partner,3206,0.5384615384615384,1013
laser,laser::wired_laser_14,wired_laser_14,undergraduate,expert,3207,0.6153846153846154,1014
laser,laser::wired_laser_14,wired_laser_14,undergraduate,partner,3227,0.6923076923076923,1015
laser,laser::wired_laser_14,wired_laser_14,undergraduate,expert,3228,0.7692307692307693,1016
laser,laser::wired_laser_14,wired_laser_14,undergraduate,partner,3240,0.8461538461538461,1017
laser,laser::wired_laser_14,wired_laser_14,undergraduate,expert,3241,0.9230769230769231,1018
laser,laser::wired_laser_14,wired_laser_14,undergraduate,partner,3244,1.0,1019
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3249,0.0,1020
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3251,0.043478260869565216,1021
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3252,0.08695652173913043,1022
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3253,0.13043478260869565,1023
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3255,0.17391304347826086,1024
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3256,0.21739130434782608,1025
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3257,0.2608695652173913,1026
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3259,0.30434782608695654,1027
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3260,0.34782608695652173,1028
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3265,0.391304347826087,1029
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3266,0.43478260869565216,1030
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3269,0.4782608695652174,1031
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3271,0.5217391304347826,1032
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3272,0.5652173913043478,1033
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3273,0.6086956521739131,1034
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3275,0.6521739130434783,1035
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3276,0.6956521739130435,1036
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3288,0.7391304347826086,1037
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3290,0.782608695652174,1038
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3293,0.8260869565217391,1039
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3295,0.8695652173913043,1040
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3297,0.9130434782608695,1041
laser,laser::wired_laser_15,wired_laser_15,graduate,expert,3298,0.9565217391304348,1042
laser,laser::wired_laser_15,wired_laser_15,graduate,partner,3300,1.0,1043
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3302,0.0,1044
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3303,0.024390243902439025,1045
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3306,0.04878048780487805,1046
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3307,0.07317073170731707,1047
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3308,0.0975609756097561,1048
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3309,0.12195121951219512,1049
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3310,0.14634146341463414,1050
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3311,0.17073170731707318,1051
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3312,0.1951219512195122,1052
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3313,0.21951219512195122,1053
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3317,0.24390243902439024,1054
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3318,0.2682926829268293,1055
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3320,0.2926829268292683,1056
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3332,0.3170731707317073,1057
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3333,0.34146341463414637,1058
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3334,0.36585365853658536,1059
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3336,0.3902439024390244,1060
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3337,0.4146341463414634,1061
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3338,0.43902439024390244,1062
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3345,0.4634146341463415,1063
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3347,0.4878048780487805,1064
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3350,0.5121951219512195,1065
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3351,0.5365853658536586,1066
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3352,0.5609756097560976,1067
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3353,0.5853658536585366,1068
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3357,0.6097560975609756,1069
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3358,0.6341463414634146,1070
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3359,0.6585365853658537,1071
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3360,0.6829268292682927,1072
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3361,0.7073170731707317,1073
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3367,0.7317073170731707,1074
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3369,0.7560975609756098,1075
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3370,0.7804878048780488,1076
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3377,0.8048780487804879,1077
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3380,0.8292682926829268,1078
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3389,0.8536585365853658,1079
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3391,0.8780487804878049,1080
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3400,0.9024390243902439,1081
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3405,0.926829268292683,1082
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3408,0.9512195121951219,1083
laser,laser::wired_laser_16,wired_laser_16,expert,partner,3409,0.975609756097561,1084
laser,laser::wired_laser_16,wired_laser_16,expert,expert,3410,1.0,1085
memory,memory::wired_memory_12,wired_memory_12,child,expert,3694,0.0,1086
memory,memory::wired_memory_12,wired_memory_12,child,partner,3696,0.0625,1087
memory,memory::wired_memory_12,wired_memory_12,child,expert,3698,0.125,1088
memory,memory::wired_memory_12,wired_memory_12,child,partner,3699,0.1875,1089
memory,memory::wired_memory_12,wired_memory_12,child,expert,3702,0.25,1090
memory,memory::wired_memory_12,wired_memory_12,child,partner,3706,0.3125,1091
memory,memory::wired_memory_12,wired_memory_12,child,expert,3707,0.375,1092
memory,memory::wired_memory_12,wired_memory_12,child,partner,3708,0.4375,1093
memory,memory::wired_memory_12,wired_memory_12,child,expert,3709,0.5,1094
memory,memory::wired_memory_12,wired_memory_12,child,partner,3714,0.5625,1095
memory,memory::wired_memory_12,wired_memory_12,child,expert,3715,0.625,1096
memory,memory::wired_memory_12,wired_memory_12,child,partner,3718,0.6875,1097
memory,memory::wired_memory_12,wired_memory_12,child,expert,3720,0.75,1098
memory,memory::wired_memory_12,wired_memory_12,child,partner,3725,0.8125,1099
memory,memory::wired_memory_12,wired_memory_12,child,expert,3727,0.875,1100
memory,memory::wired_memory_12,wired_memory_12,child,partner,3731,0.9375,1101
memory,memory::wired_memory_12,wired_memory_12,child,expert,3734,1.0,1102
memory,memory::wired_memory_13,wired_memory_13,teenager,expert,3735,0.0,1103
memory,memory::wired_memory_13,wired_memory_13,teenager,partner,3736,0.1,1104
memory,memory::wired_memory_13,wired_memory_13,teenager,expert,3738,0.2,1105
memory,memory::wired_memory_13,wired_memory_13,teenager,partner,3741,0.3,1106
memory,memory::wired_memory_13,wired_memory_13,teenager,expert,3742,0.4,1107
memory,memory::wired_memory_13,wired_memory_13,teenager,partner,3746,0.5,1108
memory,memory::wired_memory_13,wired_memory_13,teenager,expert,3747,0.6,1109
memory,memory::wired_memory_13,wired_memory_13,teenager,partner,3755,0.7,1110
memory,memory::wired_memory_13,wired_memory_13,teenager,expert,3757,0.8,1111
memory,memory::wired_memory_13,wired_memory_13,teenager,partner,3763,0.9,1112
memory,memory::wired_memory_13,wired_memory_13,teenager,expert,3765,1.0,1113
memory,memory::wired_memory_14,wired_memory_14,undergraduate,expert,3769,0.0,1114
memory,memory::wired_memory_14,wired_memory_14,undergraduate,partner,3770,0.08333333333333333,1115
memory,memory::wired_memory_14,wired_memory_14,undergraduate,expert,3773,0.16666666666666666,1116
memory,memory::wired_memory_14,wired_memory_14,undergraduate,partner,3779,0.25,1117
memory,memory::wired_memory_14,wired_memory_14,undergraduate,expert,3781,0.3333333333333333,1118
memory,memory::wired_memory_14,wired_memory_14,undergraduate,partner,3784,0.4166666666666667,1119
memory,memory::wired_memory_14,wired_memory_14,undergraduate,expert,3785,0.5,1120
memory,memory::wired_memory_14,wired_memory_14,undergraduate,partner,3786,0.5833333333333334,1121
memory,memory::wired_memory_14,wired_memory_14,undergraduate,expert,3787,0.6666666666666666,1122
memory,memory::wired_memory_14,wired_memory_14,undergraduate,partner,3803,0.75,1123
memory,memory::wired_memory_14,wired_memory_14,undergraduate,expert,3805,0.8333333333333334,1124
memory,memory::wired_memory_14,wired_memory_14,undergraduate,partner,3815,0.9166666666666666,1125
memory,memory::wired_memory_14,wired_memory_14,undergraduate,expert,3817,1.0,1126
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3818,0.0,1127
memory,memory::wired_memory_15,wired_memory_15,graduate,partner,3819,0.07142857142857142,1128
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3821,0.14285714285714285,1129
memory,memory::wired_memory_15,wired_memory_15,graduate,partner,3822,0.21428571428571427,1130
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3823,0.2857142857142857,1131
memory,memory::wired_memory_15,wired_memory_15,graduate,partner,3826,0.35714285714285715,1132
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3831,0.42857142857142855,1133
memory,memory::wired_memory_15,wired_memory_15,graduate,partner,3832,0.5,1134
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3833,0.5714285714285714,1135
memory,memory::wired_memory_15,wired_memory_15,graduate,partner,3845,0.6428571428571429,1136
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3850,0.7142857142857143,1137
memory,memory::wired_memory_15,wired_memory_15,graduate,partner,3854,0.7857142857142857,1138
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3856,0.8571428571428571,1139
memory,memory::wired_memory_15,wired_memory_15,graduate,partner,3859,0.9285714285714286,1140
memory,memory::wired_memory_15,wired_memory_15,graduate,expert,3860,1.0,1141
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3861,0.0,1142
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3863,0.058823529411764705,1143
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3864,0.11764705882352941,1144
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3866,0.17647058823529413,1145
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3879,0.23529411764705882,1146
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3881,0.29411764705882354,1147
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3885,0.35294117647058826,1148
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3887,0.4117647058823529,1149
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3894,0.47058823529411764,1150
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3899,0.5294117647058824,1151
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3904,0.5882352941176471,1152
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3911,0.6470588235294118,1153
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3914,0.7058823529411765,1154
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3924,0.7647058823529411,1155
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3925,0.8235294117647058,1156
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3928,0.8823529411764706,1157
memory,memory::wired_memory_16,wired_memory_16,expert,expert,3935,0.9411764705882353,1158
memory,memory::wired_memory_16,wired_memory_16,expert,partner,3940,1.0,1159
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3942,0.0,1160
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3943,0.03571428571428571,1161
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3944,0.07142857142857142,1162
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3946,0.10714285714285714,1163
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3947,0.14285714285714285,1164
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3950,0.17857142857142858,1165
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3951,0.21428571428571427,1166
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3955,0.25,1167
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3956,0.2857142857142857,1168
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3957,0.32142857142857145,1169
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3958,0.35714285714285715,1170
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3962,0.39285714285714285,1171
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3963,0.42857142857142855,1172
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3965,0.4642857142857143,1173
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3967,0.5,1174
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3969,0.5357142857142857,1175
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3970,0.5714285714285714,1176
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3974,0.6071428571428571,1177
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3975,0.6428571428571429,1178
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3976,0.6785714285714286,1179
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3977,0.7142857142857143,1180
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3978,0.75,1181
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3979,0.7857142857142857,1182
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3980,0.8214285714285714,1183
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3981,0.8571428571428571,1184
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3983,0.8928571428571429,1185
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3985,0.9285714285714286,1186
moravec,moravec::wired_moravec_12,wired_moravec_12,child,partner,3988,0.9642857142857143,1187
moravec,moravec::wired_moravec_12,wired_moravec_12,child,expert,3989,1.0,1188
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,3992,0.0,1189
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,3993,0.037037037037037035,1190
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,3994,0.07407407407407407,1191
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,3995,0.1111111111111111,1192
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,3996,0.14814814814814814,1193
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,3997,0.18518518518518517,1194
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,3998,0.2222222222222222,1195
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4001,0.25925925925925924,1196
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4002,0.2962962962962963,1197
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4004,0.3333333333333333,1198
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4005,0.37037037037037035,1199
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4011,0.4074074074074074,1200
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4012,0.4444444444444444,1201
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4015,0.48148148148148145,1202
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4016,0.5185185185185185,1203
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4020,0.5555555555555556,1204
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4021,0.5925925925925926,1205
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4026,0.6296296296296297,1206
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4027,0.6666666666666666,1207
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4030,0.7037037037037037,1208
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4031,0.7407407407407407,1209
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4033,0.7777777777777778,1210
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4034,0.8148148148148148,1211
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4039,0.8518518518518519,1212
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4040,0.8888888888888888,1213
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4044,0.9259259259259259,1214
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,expert,4045,0.9629629629629629,1215
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,partner,4048,1.0,1216
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4050,0.0,1217
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4052,0.05555555555555555,1218
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4053,0.1111111111111111,1219
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4056,0.16666666666666666,1220
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4057,0.2222222222222222,1221
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4060,0.2777777777777778,1222
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4064,0.3333333333333333,1223
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4065,0.3888888888888889,1224
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4066,0.4444444444444444,1225
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4067,0.5,1226
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4068,0.5555555555555556,1227
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4072,0.6111111111111112,1228
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4074,0.6666666666666666,1229
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4075,0.7222222222222222,1230
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4076,0.7777777777777778,1231
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4085,0.8333333333333334,1232
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4088,0.8888888888888888,1233
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,partner,4091,0.9444444444444444,1234
moravec,moravec::wired_moravec_14,wired_moravec_14,undergraduate,expert,4092,1.0,1235
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4099,0.0,1236
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4100,0.058823529411764705,1237
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4102,0.11764705882352941,1238
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4103,0.17647058823529413,1239
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4105,0.23529411764705882,1240
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4107,0.29411764705882354,1241
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4108,0.35294117647058826,1242
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4109,0.4117647058823529,1243
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4112,0.47058823529411764,1244
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4113,0.5294117647058824,1245
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4117,0.5882352941176471,1246
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4119,0.6470588235294118,1247
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4121,0.7058823529411765,1248
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4123,0.7647058823529411,1249
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4125,0.8235294117647058,1250
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4130,0.8823529411764706,1251
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,expert,4132,0.9411764705882353,1252
moravec,moravec::wired_moravec_15,wired_moravec_15,graduate,partner,4134,1.0,1253
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,expert,4136,0.0,1254
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,partner,4138,0.08333333333333333,1255
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,expert,4139,0.16666666666666666,1256
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,partner,4142,0.25,1257
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,expert,4148,0.3333333333333333,1258
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,partner,4149,0.4166666666666667,1259
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,expert,4158,0.5,1260
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,partner,4162,0.5833333333333334,1261
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,expert,4172,0.6666666666666666,1262
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,partner,4174,0.75,1263
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,expert,4176,0.8333333333333334,1264
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,partner,4181,0.9166666666666666,1265
moravec,moravec::wired_moravec_16,wired_moravec_16,expert,expert,4187,1.0,1266
nano,nano::wired_nano_12,wired_nano_12,child,expert,4189,0.0,1267
nano,nano::wired_nano_12,wired_nano_12,child,partner,4190,0.047619047619047616,1268
nano,nano::wired_nano_12,wired_nano_12,child,expert,4191,0.09523809523809523,1269
nano,nano::wired_nano_12,wired_nano_12,child,partner,4192,0.14285714285714285,1270
nano,nano::wired_nano_12,wired_nano_12,child,expert,4193,0.19047619047619047,1271
nano,nano::wired_nano_12,wired_nano_12,child,partner,4195,0.23809523809523808,1272
nano,nano::wired_nano_12,wired_nano_12,child,expert,4196,0.2857142857142857,1273
nano,nano::wired_nano_12,wired_nano_12,child,partner,4198,0.3333333333333333,1274
nano,nano::wired_nano_12,wired_nano_12,child,expert,4199,0.38095238095238093,1275
nano,nano::wired_nano_12,wired_nano_12,child,partner,4202,0.42857142857142855,1276
nano,nano::wired_nano_12,wired_nano_12,child,expert,4203,0.47619047619047616,1277
nano,nano::wired_nano_12,wired_nano_12,child,partner,4213,0.5238095238095238,1278
nano,nano::wired_nano_12,wired_nano_12,child,expert,4214,0.5714285714285714,1279
nano,nano::wired_nano_12,wired_nano_12,child,partner,4220,0.6190476190476191,1280
nano,nano::wired_nano_12,wired_nano_12,child,expert,4223,0.6666666666666666,1281
nano,nano::wired_nano_12,wired_nano_12,child,partner,4226,0.7142857142857143,1282
nano,nano::wired_nano_12,wired_nano_12,child,expert,4227,0.7619047619047619,1283
nano,nano::wired_nano_12,wired_nano_12,child,partner,4233,0.8095238095238095,1284
nano,nano::wired_nano_12,wired_nano_12,child,expert,4234,0.8571428571428571,1285
nano,nano::wired_nano_12,wired_nano_12,child,partner,4237,0.9047619047619048,1286
nano,nano::wired_nano_12,wired_nano_12,child,expert,4238,0.9523809523809523,1287
nano,nano::wired_nano_12,wired_nano_12,child,partner,4246,1.0,1288
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4247,0.0,1289
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4248,0.05,1290
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4249,0.1,1291
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4250,0.15,1292
nano,nano::wired_nano_13,wired_nano_13,teenager,expert,4252,0.2,1293
nano,nano::wired_nano_13,wired_nano_13,teenager,partner,4254,0.25,1294
