video_uid,conversation_uid,conversation_id,level_label,trajectory_type,n_turns,lag,lag_distance_observed,lag_distance_null_mean,lag_distance_null_sd,lag_distance_z
dimension,dimension::wired_dimension_12,wired_dimension_12,child,joint,50,6,0.9579885533755419,0.9863955128359708,0.02475025552511178,-1.147744088201717
dimension,dimension::wired_dimension_12,wired_dimension_12,child,expert,25,1,0.932830220806662,1.000072821252548,0.01617995295035508,-4.155920641562209
dimension,dimension::wired_dimension_12,wired_dimension_12,child,expert,25,2,0.9819260581012974,1.0004422722885384,0.01741743640636253,-1.0630849314011057
dimension,dimension::wired_dimension_12,wired_dimension_12,child,expert,25,3,0.988241227207229,0.9998471433333002,0.018427058490050923,-0.6298301018764026
dimension,dimension::wired_dimension_12,wired_dimension_12,child,expert,25,4,0.9705494115252136,1.0002620613657758,0.017293407758328824,-1.7181489186971868
dimension,dimension::wired_dimension_12,wired_dimension_12,child,expert,25,5,1.0219033231323127,1.0019597157184597,0.01844884836010512,1.0810218082219307
dimension,dimension::wired_dimension_12,wired_dimension_12,child,expert,25,6,1.0189498361115101,1.0003860259447344,0.02009722753825771,0.9237000542207687
dimension,dimension::wired_dimension_12,wired_dimension_12,child,partner,25,1,1.0196855515344476,0.9994310901815229,0.0418650055209539,0.4838041008447297
dimension,dimension::wired_dimension_12,wired_dimension_12,child,partner,25,2,1.0491536777689865,1.0004827868359791,0.043434151499592906,1.1205673243890475
dimension,dimension::wired_dimension_12,wired_dimension_12,child,partner,25,3,0.9527661649101032,1.0014547835861742,0.0446796675211871,-1.0897265216439413
dimension,dimension::wired_dimension_12,wired_dimension_12,child,partner,25,4,0.9819244919086643,1.0008479785303155,0.046299775958521326,-0.40871659160088036
dimension,dimension::wired_dimension_12,wired_dimension_12,child,partner,25,5,0.9628520543679917,0.997576356045093,0.04539464890598887,-0.7649426201976889
dimension,dimension::wired_dimension_12,wired_dimension_12,child,partner,25,6,0.966750224399268,1.0019993527753532,0.04814345876032419,-0.7321685912008998
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,joint,42,1,1.0138689688012967,1.0301258685559156,0.012066259006927342,-1.3473024029473952
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,joint,42,2,0.8982014435617606,0.9670855185840701,0.022114417754263763,-3.1148943547938703
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,joint,42,3,1.0255921396904004,1.0320969576930443,0.012991978418235475,-0.5006795572808048
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,joint,42,4,0.9240723164233495,0.9688780190421807,0.022706950520959432,-1.9732153191364794
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,joint,42,5,1.032100749058506,1.0309491819652612,0.013155659947222773,0.08753396620652326
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,joint,42,6,0.9383073292622499,0.9678313244307589,0.024334733098435896,-1.2132450785090654
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,expert,21,1,0.9198940997746564,1.0011610350974056,0.02180204344392648,-3.7274916698410765
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,expert,21,2,0.9467076573989406,0.9988589154859465,0.020865176060257253,-2.4994401166995446
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,expert,21,3,0.9331266130832166,1.0002569204512615,0.022966733657666303,-2.9229366425659182
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,expert,21,4,1.0041245246799824,0.9995292179948586,0.023506102477381004,0.1954941994124989
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,expert,21,5,1.0019263107700365,0.9987473226805317,0.024848130088742124,0.1279367130706178
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,expert,21,6,1.0268180057047005,1.0002266494887337,0.025302698789818827,1.0509296433891253
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,partner,21,1,0.9377006437871956,1.0041227569186577,0.03938954260681519,-1.686288002744406
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,partner,21,2,0.9643723968693323,1.001981088186622,0.0412201818670145,-0.9123853805066592
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,partner,21,3,1.0090713459767735,1.0015028650648532,0.043758618440220824,0.17295977756381176
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,partner,21,4,1.0065949324396686,1.0014779355103087,0.04631581253139721,0.11048056051896035
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,partner,21,5,0.9855791192504643,1.0025026595357975,0.048242749640255135,-0.3507996623644309
dimension,dimension::wired_dimension_13,wired_dimension_13,teenager,partner,21,6,1.013818916859872,0.9980840137154857,0.05075572458445606,0.3100123832968588
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,joint,45,1,1.002206791662306,1.0492242414478037,0.00862718627198587,-5.449917076460061
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,joint,45,2,0.9072404272260037,0.9478534528833651,0.02286642661166516,-1.7760984847821777
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,joint,45,3,1.0418313137456758,1.0499560413781945,0.00850162592685288,-0.9556675043601104
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,joint,45,4,0.8882724716289527,0.9481504654545999,0.023789601083353883,-2.516981836553163
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,joint,45,5,1.0401164539886456,1.0496980310085318,0.009177827389342747,-1.0439918526918737
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,joint,45,6,0.9220461111155857,0.9477013924966705,0.024820090639000834,-1.0336497861442802
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,23,1,0.9488174060684647,0.9985420387740291,0.017537059238569422,-2.8354031328242666
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,23,2,0.9201650675834064,1.0006559321825752,0.019375459088373726,-4.154268770202583
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,23,3,0.9640258956317108,0.9992052402271675,0.020155244258153963,-1.7454189165296077
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,23,4,0.989093668071283,0.9986180155471883,0.021055389068548924,-0.45234725631986383
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,23,5,0.9788489503705066,0.9989220086196529,0.0227826673426393,-0.8810670825877447
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,23,6,0.9975295315612663,0.999189836355695,0.024481221567134934,-0.06781952403296672
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,22,1,0.965424451882783,1.0007800437771441,0.04814690678442401,-0.7343273795898136
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,22,2,0.9545139129522193,0.997222390592971,0.04883017843607316,-0.8746328399488487
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,22,3,0.9815114316863002,1.0021028552581828,0.04895470408236924,-0.42062195978626044
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,22,4,1.0317616958187945,1.0015772295681906,0.05239877228129379,0.5760529290374168
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,22,5,0.9719366441836471,0.9983227403419931,0.05228541314523683,-0.5046550188874185
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,22,6,0.9390029521752644,1.003643177358826,0.05357302369367171,-1.2065816100500801
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,joint,36,1,0.985858261392966,1.0056436192299092,0.02101150742265258,-0.9416439020273518
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,joint,36,2,0.9785076152329787,0.9952791434932922,0.023232890068176856,-0.7218872990444782
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,joint,36,3,1.01695729478875,1.004990567017189,0.02160709064210381,0.5538333674706969
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,joint,36,4,0.9975555514420644,0.9921093780472034,0.02534410413174523,0.21488916580165365
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,joint,36,5,1.032337117201784,1.0051741296585648,0.02218824103089462,1.2242064391403409
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,joint,36,6,0.9584587522894967,0.9951408789982671,0.02423363215093616,-1.5136867012051805
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,expert,18,1,0.9695451930443244,1.0002384135587696,0.022815153298810495,-1.3452997712728703
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,expert,18,2,0.993577034781675,0.9997036492724587,0.02373887316782836,-0.258083627115319
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,expert,18,3,1.003044471188033,0.9999809119499662,0.027047602742346,0.11326546264562491
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,expert,18,4,1.0419148045626587,0.9992751457618906,0.02948016478943687,1.446384682898601
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,expert,18,5,0.9834543397941309,0.9993047830613666,0.029198057324942465,-0.5428595159889447
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,expert,18,6,0.9821751862461998,0.9995937227199341,0.029851510015610885,-0.5835060425628457
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,partner,18,1,0.9973690007557354,0.9991459480501534,0.03877675696488589,-0.04582506206042772
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,partner,18,2,1.0120007628067296,1.0005963488963705,0.04289588918934425,0.26586262986692055
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,partner,18,3,0.9274489966204456,0.9971463179167952,0.04365668054975885,-1.5964869618731155
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,partner,18,4,1.0213926035734857,1.000919739229786,0.04436925722672883,0.4614200377320392
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,partner,18,5,1.0153539076605431,0.9990390492831966,0.05094458042327777,0.3202471831506504
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,partner,18,6,1.0202668139217665,1.0035586088735815,0.04700528801937174,0.3554537319566957
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,joint,50,1,0.9494073765343056,1.0028034145594196,0.01015038700249931,-5.260492827708573
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,joint,50,2,0.9746266111335288,0.9977591835567522,0.012817736713293046,-1.804731438993675
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,joint,50,3,1.0067303100726908,1.0023531063855737,0.011463919126409221,0.3818243690356592
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,joint,50,4,1.0008126933651704,0.9978303038589754,0.013074985591674904,0.2280988751600575
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,joint,50,5,0.9985126525653059,1.001978681129653,0.011591432570373796,-0.29901641089694125
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,joint,50,6,0.9817447600004445,0.9976828086180621,0.014969183798796405,-1.0647239576882677
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,25,1,0.9476118004157318,1.0008463667531646,0.015697995341132212,-3.391169711838717
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,25,2,0.9876032533486456,1.0002075479835462,0.01616039774335005,-0.7799495306411726
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,25,3,0.985295864287556,0.9992836928893545,0.017077214887329006,-0.8190930836255509
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,25,4,0.9987610243004008,1.0001566686219812,0.01790570971842557,-0.07794409400841468
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,25,5,1.0116469978819778,1.0004746556222488,0.01789293629281774,0.6243995997578979
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,25,6,1.032294004201418,0.9995258296394343,0.018965315955554916,1.7277948144273287
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,25,1,1.0061816018600318,0.9993858728783114,0.0214483707237799,0.3168412682360985
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,25,2,1.0188388987275327,1.0002957455909205,0.020749805131399773,0.8936543268327717
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,25,3,0.9830942914217937,0.9989167570028123,0.023046340470065967,-0.6865500230533277
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,25,4,1.0088641035529573,1.000990001313059,0.023766798540444143,0.3313068113275266
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,25,5,0.9711189109933175,0.9993945644262644,0.02493744607416885,-1.133863241201588
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,25,6,1.030147764271787,0.9996676884135618,0.025586818404800454,1.1912413406000724
fractal,fractal::wired_fractal_12,wired_fractal_12,child,joint,30,1,0.9937798186619746,1.047274386317385,0.020710775720571537,-2.5829340425079037
fractal,fractal::wired_fractal_12,wired_fractal_12,child,joint,30,2,0.8573091211486868,0.9512777390426789,0.03917040733467665,-2.3989696377449663
fractal,fractal::wired_fractal_12,wired_fractal_12,child,joint,30,3,1.0693653347042293,1.047302582852753,0.020781789938157273,1.061638671025502
fractal,fractal::wired_fractal_12,wired_fractal_12,child,joint,30,4,0.9463688597086838,0.9495460612712788,0.04261503768733972,-0.07455587827718718
fractal,fractal::wired_fractal_12,wired_fractal_12,child,joint,30,5,1.0453679566884893,1.0486988400523882,0.023415513839439007,-0.1422511325926459
fractal,fractal::wired_fractal_12,wired_fractal_12,child,joint,30,6,0.9395843670975019,0.9522490384989357,0.04708487831382474,-0.2689753452695083
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,15,1,0.9308833516604165,1.0001289004763219,0.03441244107591496,-2.0122242610789356
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,15,2,1.0138302890636326,0.9967056576870813,0.038231207267756716,0.4479228515232841
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,15,3,1.0202535760606137,0.9992686577381293,0.04119842252002754,0.5093621803670546
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,15,4,0.9939588782917527,0.9993390674569412,0.042005634640616275,-0.12808255871430943
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,15,5,1.032764820736241,0.9996537646268832,0.04352642422453136,0.76071160678291
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,15,6,1.0276803783792803,0.9987673369625774,0.04639966843081219,0.6231303454208071
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,15,1,0.8735818734466959,1.0015202260431322,0.07963800353926817,-1.6064987431955398
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,15,2,0.9790447622123926,1.0016627246260406,0.08370214355293429,-0.27021963182273956
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,15,3,0.9573823081951272,0.9923894187485939,0.08886394319008994,-0.39394054885210966
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,15,4,0.9705355720415374,0.9992967156445963,0.09607744483069569,-0.2993537521084247
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,15,5,1.0371445718286472,1.0005665461978446,0.09736567261125473,0.37567681349920085
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,15,6,1.1351288941099102,1.0082256419381308,0.10462594600959121,1.212923342744696
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,joint,13,1,0.9155152307784289,1.001441444169357,0.023148830684046526,-3.711902970984446
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,joint,13,2,0.9806115604532016,1.005560937066876,0.024422386702620674,-1.0215781494851708
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,joint,13,3,1.0629410188538213,1.0007796511334144,0.02727621182317272,2.2789589743395835
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,joint,13,4,1.0089894295400612,1.0023216182841825,0.028999415183702873,0.2299291628344926
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,joint,13,5,1.0582050577045226,0.999720128192282,0.032019978648803384,1.8265136948936171
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,joint,13,6,1.0020602103571123,0.9993865713280788,0.03014485198594572,0.08869305546034925
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,joint,16,1,0.960724136666615,1.0095543949014822,0.017821474173303407,-2.7399673988819058
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,joint,16,2,0.9434966184742106,0.9880526237838833,0.019630549577577077,-2.2697278613415164
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,joint,16,3,1.0558259214446273,1.009990755202799,0.02001120881365211,2.2904746369224114
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,joint,16,4,0.9963840755376412,0.98865701780718,0.023680233172480407,0.3263083464668372
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,joint,16,5,1.0117287079029476,1.0107671055231842,0.023271036426678195,0.04132185443451074
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,joint,16,6,0.9794143990573523,0.9896930912727135,0.02639315369472793,-0.38944539687253993
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,joint,27,1,0.9004896148568726,1.0032765838398623,0.02031694773304971,-5.059173766332304
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,joint,27,2,0.9330061255577535,0.9965103588743054,0.01861769693214907,-3.410960740632352
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,joint,27,3,1.0076707668656084,1.0033484050887844,0.020152640169884974,0.21448116675467152
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,joint,27,4,0.970479105554603,0.9970983774197781,0.020104091464876364,-1.324072361672316
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,joint,27,5,0.9811598324499006,1.00296006929466,0.02174615251072344,-1.0024870760015778
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,joint,27,6,0.9872526396760313,0.9978563541755939,0.022890668870632375,-0.46323305620687694
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,14,1,0.8909064133275083,0.9994722011800505,0.02812088223417037,-3.8606821417793675
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,14,2,0.9522648404671779,1.0006367655954704,0.03004342212978302,-1.610067086210526
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,14,3,0.9893742508009459,0.9995751169629029,0.03317290496449345,-0.30750596527122087
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,14,4,1.0174601544423632,1.001058701898609,0.038228602135204175,0.42903615690018315
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,14,5,1.0535275374586537,0.9999390922047305,0.037759603877144575,1.4192004086769452
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,14,6,1.041035603212138,1.003341714411671,0.03968318792212264,0.9498704810319268
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,13,1,0.9792111914280477,1.0016913727809544,0.0244738305850052,-0.9185395508408915
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,13,2,0.9937994574056697,1.0011158813787495,0.02658988476680323,-0.27515816774859503
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,13,3,0.9908782979525003,0.9983572727512179,0.027135092573119118,-0.27562002151142573
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,13,4,0.9737322905480813,0.9988166909605739,0.029558420277190425,-0.8486380590457223
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,13,5,1.024289929253822,0.9979429851644859,0.031285287598192914,0.8421512510199158
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,13,6,1.042038389022307,0.9997712573315973,0.03394374027974485,1.2452113804303313
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,joint,30,1,0.9653994925968692,1.0007815720176234,0.012590485719361,-2.8102235457322733
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,joint,30,2,0.9684311216673089,1.0004835753281065,0.014428520393742185,-2.221465041883233
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,joint,30,3,1.0111713885563847,0.9994837743210507,0.014123674389680463,0.8275193772431875
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,joint,30,4,0.9996044708297352,0.9998561575686117,0.015329779907540374,-0.016418157363931506
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,joint,30,5,1.001227458594827,1.0010618568532383,0.015212156861284012,0.010886144752439276
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,joint,30,6,1.0070810429986214,0.9996452613521406,0.015874806659034665,0.4684013989076833
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,15,1,0.9711078131704413,0.9987472496753703,0.022652953915259403,-1.2201250489593183
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,15,2,1.0058468318220573,0.9998918981899574,0.024224745543208363,0.24582027586124183
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,15,3,1.0117746474200089,1.0013209263589855,0.02511100440749726,0.4163003952921241
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,15,4,0.9790172103390264,1.0022852051366022,0.02776811392795734,-0.8379393306273223
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,15,5,0.9877627347664375,0.9993514487003435,0.031401086776250565,-0.3690545494963847
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,15,6,1.0187284496817142,0.9997843185865363,0.03208777706374114,0.5903846519983639
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,15,1,0.965456597420495,0.9996869214212136,0.015916518908711173,-2.150616236945139
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,15,2,0.9929523578806847,0.9984129297341221,0.018095302934753685,-0.30176736322827036
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,15,3,1.002021543850704,1.000907481069706,0.018489580846133977,0.06025354442964329
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,15,4,0.994278100353793,0.9992382828666677,0.01902730144288163,-0.26068765072991146
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,15,5,1.006516789480124,1.001102938717889,0.020824060197607522,0.2599805566667058
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,15,6,0.9971531266097903,1.0022747535546537,0.021559806350209577,-0.23755440386010768
gravity,gravity::wired_gravity_12,wired_gravity_12,child,joint,45,1,0.9920637636665471,1.0295069174574196,0.009548599536947405,-3.921324131982888
gravity,gravity::wired_gravity_12,wired_gravity_12,child,joint,45,2,0.9196201723825519,0.9684416135442948,0.01682272731058683,-2.902112140343543
gravity,gravity::wired_gravity_12,wired_gravity_12,child,joint,45,3,1.0166989944727955,1.0290472694328423,0.01059247145029927,-1.1657595697081515
gravity,gravity::wired_gravity_12,wired_gravity_12,child,joint,45,4,0.9498008293717567,0.9695141885430621,0.018130908733370945,-1.0872791574435496
gravity,gravity::wired_gravity_12,wired_gravity_12,child,joint,45,5,1.0205170274222262,1.0288232506800785,0.011746288136286599,-0.7071360042831566
gravity,gravity::wired_gravity_12,wired_gravity_12,child,joint,45,6,0.9845798126388998,0.9693226380100807,0.01890020642342797,0.8072491001953789
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,23,1,0.9300829362258283,1.000968345617806,0.014488774210229143,-4.892436610816414
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,23,2,0.9729975611163088,1.000906499261945,0.014863689732860062,-1.877658821412037
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,23,3,1.0235280407152763,0.9998036873943842,0.017412833592166332,1.3624636791777045
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,23,4,1.0053021136609226,0.9995250109757225,0.016192898114635375,0.3567676795285097
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,23,5,1.0123774329316115,0.9994628403537544,0.01735357520424969,0.7442035676138058
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,23,6,1.0016574653372463,0.9990446254002177,0.017742462412799975,0.14726478637732207
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,22,1,0.9712541479820715,1.0012422861436308,0.03067744699526264,-0.9775304368121024
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,22,2,0.9889076979153177,1.000322299575537,0.035199872994418686,-0.3242796262937978
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,22,3,1.007937677283192,1.0009642469062063,0.034233353984653866,0.2037028092576548
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,22,4,0.8992699227426971,1.0033842375247344,0.038014656091885604,-2.7387940727487186
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,22,5,0.9621657474826076,0.9997166150259589,0.03663844400030408,-1.0249034468559741
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,22,6,1.0462457928034494,0.9986697806724376,0.039223354754065465,1.2129511213234663
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,joint,37,1,0.9367923570646273,1.009709305959872,0.011706427137713,-6.228796202074177
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,joint,37,2,0.9133184975428819,0.9901718200768964,0.01787557227323696,-4.299348930443934
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,joint,37,3,0.9834196862111756,1.0100584816404525,0.012503099327886756,-2.1305753662103686
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,joint,37,4,0.9403392165818057,0.9912110322257434,0.018581574792479835,-2.737755879793675
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,joint,37,5,0.9900007963536828,1.009175831008733,0.013734701008112558,-1.3961013526049366
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,joint,37,6,0.9781396982042708,0.990278495201182,0.01972293552946013,-0.6154660384494751
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,expert,19,1,0.8521050129463308,1.000734627840096,0.02260374531166788,-6.575441938688084
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,expert,19,2,0.9176108118273232,0.9999597850352345,0.022767766431144185,-3.616910488648795
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,expert,19,3,0.977649994597553,1.0015958598124104,0.02466070531044415,-0.9710129906428918
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,expert,19,4,1.0075703256169706,1.0001700176131607,0.025887151665920236,0.28586798962329163
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,expert,19,5,1.0131223788369035,0.9995736912544696,0.025960710686598727,0.521892013897289
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,expert,19,6,1.0368654374375093,1.000404571975829,0.028743871652126832,1.268474403968556
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,partner,18,1,0.9904444338774214,0.996703623372824,0.028556671435926887,-0.2191848412531713
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,partner,18,2,0.9800606315347234,0.9985875966145392,0.028488186895913616,-0.6503385121526742
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,partner,18,3,0.996617322364673,1.0015394673942275,0.029922200503631584,-0.16449809662083745
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,partner,18,4,1.0066816304324018,1.0011761446495362,0.029687498561631175,0.18544795114469503
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,partner,18,5,1.0258657073573896,1.0013871053326333,0.031021476276056573,0.789085658171906
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,partner,18,6,0.906351722292183,1.001001860848664,0.03246726504746815,-2.9152482790927885
gravity,gravity::wired_gravity_14,wired_gravity_14,undergraduate,joint,32,1,0.928422217617623,1.0265713135871506,0.017244897694722035,-5.6914861257522595
gravity,gravity::wired_gravity_14,wired_gravity_14,undergraduate,joint,32,2,0.8984537600875631,0.9739877099272521,0.030554036204508753,-2.4721431019494178
gravity,gravity::wired_gravity_14,wired_gravity_14,undergraduate,joint,32,3,1.0030583714126104,1.0237861450059353,0.019544650142380247,-1.060534388813601
gravity,gravity::wired_gravity_14,wired_gravity_14,undergraduate,joint,32,4,0.9252912080303822,0.9714772206760149,0.03296612091550889,-1.4010144767716521
