video_uid,conversation_uid,conversation_id,level_label,trajectory_type,horizon,stage,path_length,direct_displacement,route_efficiency,excess_path_fraction,directional_persistence,turning_cost,backward_movement,backtracking_fraction,monotonic_progress_fraction,future_alignment,pairwise_coverage,centroid_dispersion,resultant_length,coverage_per_path,mean_step_distance,step_distance_sd,step_distance_cv,normalized_acceleration,n_local_windows
astro,astro::wired_astro_14,wired_astro_14,undergraduate,joint,5,Middle,4.67849988375968,1.0479233438358782,0.22613329353774578,0.7738667064622543,-0.4104712066416784,0.7052356033208391,0.27993761127062894,0.05800353434806458,0.6,0.5550694854433044,0.9890569857303371,0.6371138488392528,0.7591186071329821,0.21184978731782486,0.9356999767519362,0.19505320699293613,0.20725367607220144,1.6890530546909621,6
astro,astro::wired_astro_14,wired_astro_14,undergraduate,partner,3,Beginning,3.9606393667883406,1.3952050679428318,0.35231323996476543,0.6476867600352345,-0.5417411837966474,0.7708705918983236,0.17431335125227532,0.043677714182727936,0.8333333333333333,0.5282070844593969,1.3125428326508914,0.8049357109355779,0.5904618408424966,0.33148231210025647,1.3202131222627802,0.05267038961249629,0.03989799603225214,1.7548427569942444,2
astro,astro::wired_astro_14,wired_astro_14,undergraduate,partner,3,End,3.3233369800257573,1.1776033064448477,0.3521157992897446,0.6478842007102554,-0.5550089595326144,0.7775044797663073,0.07928128853205102,0.02488775522177173,0.6666666666666666,0.48221560476722153,1.095879800683782,0.6707493100690283,0.7301419073650007,0.32919781804014325,1.107778993341919,0.10075119124263471,0.08881899427069272,1.738547429693607,2
astro,astro::wired_astro_14,wired_astro_14,undergraduate,partner,3,Middle,3.6127666992502645,1.1096839660842477,0.308120384795484,0.691879615204516,-0.552809559922854,0.7764047799614271,0.15410896843791516,0.0419278164938066,0.6666666666666666,0.5418337105315638,1.1677948987578561,0.7144272178271502,0.694766273792303,0.3234864419514981,1.2042555664167547,0.11579484012540228,0.09634258060931616,1.7690993469446283,2
astro,astro::wired_astro_14,wired_astro_14,undergraduate,partner,5,Beginning,6.368428051825871,1.3666008265842284,0.2145899765943677,0.7854100234056323,-0.5325892631699576,0.7662946315849788,0.2715114768190986,0.04263398669334961,0.8,0.5708849751464518,1.279485153037709,0.8270028142608429,0.5564633374919571,0.2009106709890319,1.2736856103651744,0.10267866104081773,0.08061538907657052,1.779995996673278,1
astro,astro::wired_astro_14,wired_astro_14,undergraduate,partner,5,End,5.905067420813923,1.4206208740822268,0.24057657141642186,0.7594234285835781,-0.5074736623922553,0.7537368311961277,0.048954650818148426,0.008290278049255664,0.6,0.5254461420035966,1.1973898866149832,0.7706658262455816,0.6237817913556766,0.20277327950473112,1.1810134841627846,0.1520701623056736,0.12876242680114316,1.668432863594221,1
astro,astro::wired_astro_14,wired_astro_14,undergraduate,partner,5,Middle,5.979019530664196,1.0804469861945827,0.17998011013524523,0.8200198898647548,-0.5811531688063785,0.7905765844031892,0.2773060134364205,0.04695958195869075,0.6,0.572724163908278,1.141916706359506,0.7357907042847358,0.6678800215444416,0.19087145947660378,1.1958039061328392,0.12610018434554604,0.10559439969124207,1.784512579142918,2
astro,astro::wired_astro_15,wired_astro_15,graduate,expert,3,Beginning,3.03429178256127,1.122064085877302,0.37048070673632055,0.6295192932636794,-0.44129268936824567,0.7206463446841228,0.018499558432714485,0.006323196029221795,0.8888888888888888,0.620501262429434,1.0499668653915293,0.6427552523411091,0.7562858220983689,0.3463459733323852,1.0114305941870898,0.13650307004813148,0.13625812521582806,1.6864487359738363,3
astro,astro::wired_astro_15,wired_astro_15,graduate,expert,3,End,3.2570319836013506,1.2814926756403506,0.39329386644961756,0.6067061335503824,-0.34937463071303404,0.674687315356517,0.04502656036100339,0.014046772035741707,0.7777777777777777,0.56134581732748,1.1644859828586325,0.7132102267960002,0.6954254712029315,0.35765863559917815,1.0856773278671168,0.09641351607692607,0.0868619955209398,1.621315685629667,3
astro,astro::wired_astro_15,wired_astro_15,graduate,expert,3,Middle,3.439420352296021,1.2349794539360741,0.3638839323330882,0.6361160676669118,-0.4576135302329945,0.7288067651164972,0.09521875275518296,0.02628242424834184,0.6666666666666666,0.46741437329786917,1.1785758001620288,0.7221365217108185,0.6822621032260432,0.34396156029439995,1.1464734507653405,0.12168337471555746,0.11323647892910187,1.7185794775188867,5
astro,astro::wired_astro_15,wired_astro_15,graduate,expert,5,Beginning,5.011740369099455,1.2960420802144121,0.25843092272258156,0.7415690772774185,-0.4275275748384128,0.7137637874192064,0.019544319470788607,0.00384530366265859,0.8,0.5719614059104555,1.0777060462633181,0.6941316265486386,0.7091745322705769,0.21503212560753296,1.002348073819891,0.18799286045803942,0.18711343944517436,1.6484172236105574,2
astro,astro::wired_astro_15,wired_astro_15,graduate,expert,5,End,5.6683679278882035,1.3713608371385109,0.24192517328865637,0.7580748267113436,-0.3729325392389526,0.6864662696194763,0.08450829323167564,0.01493835574781287,0.7,0.552772627044022,1.2329439949507923,0.7961701954179106,0.5993291614370775,0.2175090552488879,1.1336735855776408,0.1462939499710467,0.1290357865728881,1.6348499579726292,2
