video_uid,conversation_uid,conversation_id,level_label,stage,trajectory_type,n_turns,maximum_lag,recurrence_threshold,mean_pairwise_distance,mean_adjacent_distance,temporal_locality_observed,temporal_locality_null_mean,temporal_locality_null_sd,temporal_locality_z,temporal_locality_p_perm,lag_growth_slope_observed,lag_growth_slope_null_mean,lag_growth_slope_null_sd,lag_growth_slope_z,lag_growth_slope_p_perm,lag_contrast_observed,lag_contrast_null_mean,lag_contrast_null_sd,lag_contrast_z,lag_contrast_p_perm,recurrence_determinism_observed,recurrence_determinism_null_mean,recurrence_determinism_null_sd,recurrence_determinism_z,recurrence_determinism_p_perm
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,End,joint,12,3,0.9013878430612696,1.1228400110376329,1.0833362054729976,0.0351820430126365,-0.00033720196242540703,0.029446035510275522,1.206248799186127,0.11377245508982035,0.0600574746516114,-0.001465115423450218,0.07524812618888801,0.8175963069250054,0.21956087824351297,0.04480871980800194,-0.0012924976661184044,0.052928644562153314,0.8710069538996862,0.19560878243512975,0.0,0.0698095238095238,0.13567400704470947,-0.5145386749469192,1.0
dimension,dimension::wired_dimension_15,wired_dimension_15,graduate,Middle,joint,12,3,1.016161024583158,1.20675273747978,1.1878579588455722,0.015657539483745597,-0.016365948993760496,0.020867855551255962,1.5345845383513168,0.0658682634730539,0.05156527455012039,-0.0056532177238804,0.05355110446449327,1.0684838874226983,0.16167664670658682,0.0396962907708972,0.00030566651159573866,0.037812577466521086,1.0417333834007365,0.1596806387225549,0.4,0.21115238095238095,0.21062706937770664,0.8965970974460475,0.15768463073852296
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,Beginning,joint,17,3,1.0017468965999157,1.222403215379464,1.2013121625580843,0.017253760916223104,-0.008154406928082189,0.016580080971310505,1.5324513727207094,0.059880239520958084,0.06617291343622485,-0.003418224170685342,0.04080754034787205,1.7053499675223402,0.03792415169660679,0.051872706584134676,-0.0005443534647684612,0.028449817584771078,1.8424392315598361,0.031936127744510975,0.0,0.1268121545121545,0.13129423581763844,-0.9658623146890519,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,Beginning,expert,9,3,0.9657604585160531,1.1793035300985786,1.118005192072952,0.0519784232482563,0.00039008442134957265,0.025934251866060198,1.9891971086476445,0.027944111776447105,0.028826325087805416,-0.0020632922208910407,0.05943182644354635,0.519748746709613,0.29740518962075846,0.021063236989030898,-0.001366383375125467,0.041770333792152094,0.5369748893021893,0.3013972055888224,0.0,0.027999999999999997,0.1387606176767604,-0.20178636034343217,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,Beginning,partner,8,3,1.0575635025250094,1.2513048771141033,1.235810721942908,0.012382398130605599,0.0013252383400288632,0.04317634254669884,0.2560930161839783,0.3852295409181637,-0.10421508751599753,0.005355261283245059,0.10224734344948282,-1.071620494994844,0.8483033932135728,-0.08399286755192359,0.0042683009758140355,0.07147257695508735,-1.2348955681729519,0.8782435129740519,0.0,0.07775524002704529,0.2250034839591099,-0.34557349361388473,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,End,joint,17,3,1.0175160364835323,1.2418857547288034,1.1586517564976169,0.06702226667328404,0.011974293671460882,0.023376653068890346,2.3548269651604237,0.011976047904191617,0.10645038622975832,0.0050096784655727115,0.05777579714479112,1.755764745399643,0.03792415169660679,0.06829489246936693,0.0007543652333994362,0.04063084769969005,1.6622967784273606,0.043912175648702596,0.0,0.13328296703296702,0.13700749937050327,-0.9728151206711381,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,End,expert,8,3,1.011126582499533,1.2464493145164979,1.2472729012918442,-0.0006607463021195414,-0.00019808673241156492,0.026212269237156242,-0.017650496625151033,0.5169660678642715,-0.005066575315306002,-0.001564275967013875,0.06469473548754401,-0.0541357704285914,0.5169660678642715,-0.006212835921026394,-0.0011901941554782562,0.045208358732205495,-0.11109984760340595,0.5389221556886228,0.0,0.08617234468937876,0.23695379315471696,-0.36366729370360096,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,End,partner,9,3,1.1087425478293904,1.2664444036340863,1.2880845993645345,-0.01708736338393635,0.0007248788361098124,0.024190982825383362,-0.7363174265642465,0.7504990019960079,-0.005289820373256613,0.00011053021256426065,0.05935455978445117,-0.09098459504092855,0.5109780439121756,0.0011164762244659787,-3.532185057870452e-05,0.041870434799773745,0.027508624654905833,0.4810379241516966,0.0,0.13470548862115125,0.26457473448639157,-0.5091396534240115,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,Middle,joint,16,3,1.0731043405058787,1.2449835548723909,1.1815921942265486,0.05091742810397182,0.0019958517306273944,0.02133021437949271,2.293534209406662,0.011976047904191617,0.07177000076845898,0.00019170762244043337,0.05160636145704634,1.3870052281363703,0.0718562874251497,0.050353969418635125,-0.00027004425725288094,0.03601056278824407,1.4058101222570898,0.07584830339321358,0.0,0.15033737373737374,0.15048229785322625,-0.999036935786335,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,Middle,expert,8,3,1.1226167477734204,1.2390818835342994,1.1591437646481968,0.0645139921326997,-0.003959036881245832,0.04041270828144483,1.694343980539022,0.10578842315369262,0.10105679557674552,-0.007235346574075543,0.10263633836336415,1.0551052763343294,0.15169660678642716,0.0644948080946498,-0.004648519949085014,0.0724257152765896,0.954679256941826,0.16367265469061876,0.0,0.11178451178451178,0.2599055648473536,-0.43009664625751465,1.0
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,Middle,partner,8,3,1.1208045263868454,1.2558711103802707,1.2639173256877319,-0.006406879846949209,-0.0005160569257863714,0.02544820841818684,-0.23148281499270093,0.5708582834331337,0.011612680943281767,-0.0014501099507912157,0.06074987566582528,0.2150258045947151,0.42714570858283435,0.010733050529270205,-0.000951835034657613,0.04262112585694671,0.2741571305072254,0.4091816367265469,0.0,0.0925553319919517,0.2529760552562327,-0.365865978494308,1.0
fractal,fractal::wired_fractal_12,wired_fractal_12,child,Beginning,joint,10,3,0.8811973161509714,1.1239931348561396,1.1859310768985316,-0.055105267213504394,-0.1029325887543311,0.02435609999280483,1.963669124160093,0.02594810379241517,0.009221498466399455,-0.038481005696910334,0.06437353052652695,0.7410266886581995,0.23353293413173654,0.04916032994222652,-0.0007148219893929544,0.04427200072997226,1.1265619603645756,0.14570858283433133,0.6,0.36920000000000003,0.23160016682755022,0.9965450507289744,0.20958083832335328
fractal,fractal::wired_fractal_12,wired_fractal_12,child,End,joint,10,3,0.8908005301188271,1.1688090057287892,1.0934264403874878,0.06449519551254479,0.01772903266859442,0.05060324219187012,0.9241732509278583,0.18562874251497005,0.17705370185722816,0.0005895404357016085,0.13831834069824075,1.275782810368625,0.11377245508982035,0.12091106646742444,-0.004664966474478907,0.0970273696610752,1.2942330950591676,0.10778443113772455,0.0,0.14563333333333334,0.23959611928938843,-0.6078284313004035,1.0
fractal,fractal::wired_fractal_12,wired_fractal_12,child,Middle,joint,10,3,1.0501137760674575,1.212314588870963,1.2709569437514974,-0.048372225673823266,-0.07471333393761675,0.0153424337090803,1.7168793923615722,0.041916167664670656,0.015689255540652994,-0.026657210740353633,0.04077511938114399,1.03853690494869,0.1656686626746507,0.039389989389269076,0.000200387058850354,0.027449825151666784,1.427681309949586,0.07385229540918163,0.0,0.23599999999999996,0.21780467799271674,-1.083539629061097,1.0
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,Beginning,joint,9,3,0.9494183045491605,1.248281286049317,1.106276614824442,0.11376015391074656,0.012732080726027675,0.04651765422521534,2.1718221795018127,0.013972055888223553,0.256997538133656,0.015632137187157225,0.1279551222446331,1.8863285557653595,0.021956087824351298,0.1803159978119081,0.007752631993881777,0.09030565937821813,1.9108809681051826,0.017964071856287425,0.0,0.047,0.14606049203898136,-0.3217844835649082,1.0
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,End,joint,9,3,0.8966315340560093,1.144747640988384,1.0683555979749504,0.06673264943134216,0.00632531809788553,0.05323195111643373,1.134794612380979,0.19560878243512975,0.16454638776783115,-0.008210951597005384,0.15082102720223803,1.1454459803750294,0.16367265469061876,0.11227904290810098,-0.009161272629099987,0.1059862164878137,1.1458123476948927,0.15169660678642716,0.0,0.08933333333333333,0.20573388306026769,-0.43421789354534285,1.0
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,Middle,joint,9,3,0.9544784570156322,1.1907553042222476,1.1692528821217878,0.01805780081282471,0.0002628422561171102,0.02886141180216886,0.6165657688086609,0.28542914171656686,0.08153443590936234,0.007046771049884964,0.08161140696248718,0.912711441106704,0.1936127744510978,0.06768170406736163,0.005684167430658774,0.057182527105780125,1.0842042101779725,0.16367265469061876,0.6666666666666666,0.20983333333333332,0.2832448582833099,1.6128565796466994,0.15768463073852296
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,Beginning,joint,10,3,1.0446477204366944,1.2209288852328009,1.2019501326134185,0.015544519299142912,-0.0067543651630886875,0.023140835006928723,0.9636162418320241,0.18962075848303392,0.011010484949028017,0.0011757238189419685,0.06125163227144349,0.16056324975148742,0.46107784431137727,0.01241370115918683,0.0030285908796591075,0.042975914681062335,0.21838069879786276,0.4491017964071856,0.0,0.129,0.22352238780272415,-0.5771233980993998,1.0
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,End,joint,10,3,1.0594203299720035,1.2045148094754419,1.16137501790156,0.035815077767843206,0.003551041847907346,0.01952787999963927,1.6522037169693722,0.03592814371257485,0.03029231862953452,-0.00041855371519352826,0.04897497565276824,0.6270727434857267,0.2754491017964072,0.018665317767004752,-0.001460998144058697,0.03428371550644774,0.5870517711908528,0.2934131736526946,0.0,0.08966666666666666,0.20653404713327655,-0.4341495647388573,1.0
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,Middle,joint,10,3,0.9500792672300354,1.1057929541138032,1.0574103500663437,0.043753764090705416,-0.006270298566735552,0.032499240312874246,1.5392379075896259,0.08183632734530938,0.1016008721057052,-0.008435421046947217,0.0865695270918409,1.2710742087792142,0.11377245508982035,0.07768826210314528,-0.004867600085729071,0.06086870268204756,1.3562940978077251,0.09381237524950099,0.0,0.08960000000000001,0.18373720014584655,-0.4876530170748085,1.0
gravity,gravity::wired_gravity_12,wired_gravity_12,child,Beginning,joint,15,3,1.0389397130200206,1.2253746127633351,1.1385112646500737,0.07088717785443299,-0.008928835446672112,0.02565206756577494,3.1114846043675577,0.001996007984031936,0.10656143580388454,-0.0075125616342407026,0.061621249006298,1.8512120295787304,0.043912175648702596,0.0807619776542049,-0.003204130390053515,0.042993593468493414,1.9529911614806168,0.029940119760479042,0.25,0.19278867243867245,0.16293113150545194,0.35113809762877124,0.2754491017964072
gravity,gravity::wired_gravity_12,wired_gravity_12,child,Beginning,expert,8,3,1.046213855472467,1.229872827908681,1.1395817435057898,0.0734149762105285,-0.000657287959279532,0.03115296044465267,2.3776958309117093,0.015968063872255488,0.13277622132827355,-0.0023595664808250955,0.07781687758118495,1.7365871262068293,0.05788423153692615,0.09114507645323089,-0.001701332015304868,0.05417471083683106,1.7138330234596006,0.05788423153692615,0.0,0.04533333333333333,0.19384425613289621,-0.2338647233491076,1.0
gravity,gravity::wired_gravity_12,wired_gravity_12,child,End,joint,15,3,1.0365291638622611,1.202705713316959,1.252094010591328,-0.04106432415470973,-0.029385417251178356,0.02087729679807004,-0.5594070447190752,0.6946107784431138,-0.01050145950296976,-0.011623691745786096,0.049277614497034584,0.02277367227027333,0.4810379241516966,0.0017421295975712514,-0.0004183469172234955,0.03431606278666476,0.06295817000411566,0.48902195608782434,0.2,0.10331991341991342,0.12399018152779952,0.7797398583403977,0.34530938123752497
gravity,gravity::wired_gravity_12,wired_gravity_12,child,End,expert,8,3,1.1106482650552243,1.223955374584126,1.1698529390456314,0.04420294780508449,0.0009642902768398917,0.028564269585510775,1.5137323010764963,0.08383233532934131,0.17362395089693333,0.0033949430049401525,0.07381854331084735,2.3060466958168586,0.015968063872255488,0.12315738551112076,0.0022753964240196495,0.05185449809883961,2.331176532780021,0.015968063872255488,0.0,0.10748299319727889,0.26154464924791243,-0.4109546630235135,1.0
gravity,gravity::wired_gravity_12,wired_gravity_12,child,Middle,joint,15,3,1.0300983282307588,1.251890434777674,1.3304890789202164,-0.06278396412262777,-0.06627452145055461,0.009776278924961983,0.35704354946485095,0.3393213572854291,0.002990951212246347,-0.022714816125891994,0.022460180750092932,1.144504028002178,0.1277445109780439,0.02139425286112373,-0.00017237346861979263,0.01556163888259906,1.3858839992656047,0.08183632734530938,0.45454545454545453,0.28072727272727277,0.15762358491442185,1.1027422191453924,0.17964071856287425
gravity,gravity::wired_gravity_12,wired_gravity_12,child,Middle,partner,8,3,0.9685110617803508,1.10931693268543,1.1047808006153725,0.004089121815779362,-0.0009044625598832605,0.0286630012585435,0.1742170797335537,0.3932135728542914,0.03363370482526737,-0.002623390627710713,0.07020481160577519,0.5164474431834456,0.31137724550898205,0.02714858305992307,-0.0018665279055703056,0.04960441936070455,0.5849299586495808,0.29740518962075846,0.6666666666666666,0.1037037037037037,0.258063347180677,2.181491362928101,0.14516129032258066
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,Beginning,joint,12,3,1.0333718732743014,1.2061839731437098,1.03958419747691,0.13812136405078101,0.010222665486268875,0.030759709790567677,4.157994319040411,0.001996007984031936,0.22249468726351834,-0.0002690826262455535,0.07894606207321302,2.8217211098278363,0.001996007984031936,0.15357862775698727,-0.002978996407342594,0.055471894821540496,2.8222872982434413,0.001996007984031936,0.0,0.12146666666666664,0.18248567714257657,-0.6656230152888349,1.0
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,End,joint,13,3,1.0489406282771623,1.2084508139900025,1.260030201152737,-0.042682239579476144,-0.03021129802563396,0.011505741375927818,-1.0838885688786422,0.8582834331337326,-0.025810959306877736,-0.009777510753701441,0.02784660171771504,-0.5757775658125054,0.7305389221556886,-0.0048825373374847825,0.00017478133184699372,0.01945995360982438,-0.2598833877372957,0.6087824351297405,0.0,0.0,0.0,,1.0
gravity,gravity::wired_gravity_13,wired_gravity_13,teenager,Middle,joint,12,3,0.9436172121452822,1.1488052054414633,1.1213618774607679,0.023888582547072823,-0.014421198651943568,0.019385265252184366,1.9762319834493662,0.03592814371257485,0.015735619945559248,-0.004946892468194996,0.05038846019102668,0.4104612908460626,0.3592814371257485,0.015273483527202036,0.0006193619705611424,0.0353488108163759,0.41455769566800077,0.36726546906187624,0.0,0.010285714285714285,0.05327904752947476,-0.19305364421209062,1.0
gravity,gravity::wired_gravity_14,wired_gravity_14,undergraduate,Beginning,joint,11,3,0.9294505523260304,1.1650920712360857,1.0714386707724246,0.08038283220338205,-0.00034296102291437404,0.031022372178340505,2.602179896566979,0.011976047904191617,0.09484503694045986,0.0027776195907293893,0.08307418855881905,1.1082553913186155,0.1497005988023952,0.07366908246185533,0.0016190077319317598,0.05851182122694884,1.2313763820555872,0.10978043912175649,0.0,0.0,0.0,,1.0
gravity,gravity::wired_gravity_14,wired_gravity_14,undergraduate,End,joint,11,3,0.8138271258594388,1.1329609222465113,1.13172073455515,0.0010946429545884984,-0.06334968590409348,0.048513070180526016,1.3283910628387945,0.21756487025948104,0.10069341293353253,-0.027921068097915426,0.1340894492416645,0.9591692840773087,0.25149700598802394,0.07636913976555781,-0.006619809747093263,0.09451204535626732,0.8780780185194446,0.2714570858283433,0.0,0.0,0.0,,1.0
gravity,gravity::wired_gravity_14,wired_gravity_14,undergraduate,Middle,joint,10,3,0.9974303468024331,1.1899960037294808,1.1259055249943728,0.05385772602113503,-0.013650108228127174,0.02943768405783291,2.293245423676576,0.007984031936127744,0.11250557364671593,-0.0070054283043694465,0.07955657391293779,1.502214035534907,0.06387225548902195,0.08558156345913015,-0.0013233731810251218,0.05622971727952886,1.545533942632753,0.05588822355289421,0.0,0.15913333333333332,0.24383268827385063,-0.6526333054844938,1.0
gravity,gravity::wired_gravity_15,wired_gravity_15,graduate,Beginning,joint,11,3,0.8997631528886253,1.1259969118962438,1.1037456411791344,0.01976139586354375,-0.01761127239049587,0.03093384994798219,1.2081479776000994,0.13572854291417166,0.09308421120874999,-0.007440882980359936,0.08350807133177893,1.2037769833016752,0.12574850299401197,0.06715203871334074,-0.0009573492586959158,0.05888812747778332,1.1565894669979486,0.13373253493013973,0.0,0.13406666666666667,0.21076969779547383,-0.6360813156204358,1.0
gravity,gravity::wired_gravity_15,wired_gravity_15,graduate,End,joint,11,3,0.9362016018629687,1.1695394103525734,1.1066099330586618,0.05380706005874614,0.0012319402730647468,0.022536093653340344,2.332929592608815,0.015968063872255488,0.07794201537610908,0.0008119240895794656,0.0594429387503821,1.2975484205183887,0.10379241516966067,0.057296966825704176,0.00082171775564767,0.04195497185333851,1.3460919308318535,0.09780439121756487,0.0,0.0256,0.09799922293258646,-0.26122656112906334,1.0
gravity,gravity::wired_gravity_15,wired_gravity_15,graduate,Middle,joint,10,3,0.8843093715100383,1.07905766522609,0.9669113408512485,0.10392987139509724,0.01727140860761214,0.029307418600606764,2.9568780508594834,0.003992015968063872,0.14323886612703113,0.003041733851537325,0.08243589479366577,1.7006806637618532,0.0499001996007984,0.09962171957097232,-0.002360096931118827,0.0578989815913223,1.76137496203173,0.04790419161676647,0.0,0.05740000000000001,0.1483551769134939,-0.38690931583378463,1.0
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,Beginning,joint,13,3,0.8644015840969307,1.0862408391260872,1.0838319363921178,0.0022176506785616112,-0.0037196126180560935,0.02371072197401554,0.25040415484287326,0.36726546906187624,-0.0022508007612770556,0.0015286204821872214,0.049122991062628324,-0.07693792991240667,0.5289421157684631,-0.00489283778405436,0.0025911999401403204,0.03418241732869219,-0.21894407444123898,0.5948103792415169,0.0,0.12603571428571428,0.17620492333211218,-0.7152791868826579,1.0
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,End,joint,13,3,1.0411903688044633,1.1454450618683825,1.151558943786658,-0.005337560151774445,-0.004221012462693263,0.016009488992995827,-0.06974286871802553,0.5189620758483033,-0.05363247952254123,-0.0014807867274915835,0.03903582523296305,-1.335995652296628,0.9021956087824351,-0.03435381070626098,-0.000734736798132658,0.027461857849683812,-1.2242097418225257,0.8762475049900199,0.25,0.13741666666666666,0.1566346764820392,0.7187637875719233,0.45708582834331335
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,Middle,joint,12,3,0.9068557330519605,1.0828648329651203,1.0432091521073923,0.03662108109018747,0.009093632437689365,0.025308830400505675,1.087661824623397,0.15768463073852296,0.0878869876199626,0.0009641720882626042,0.06796971943076524,1.2788461723788722,0.10379241516966067,0.054882579359146755,-0.0014788895182917432,0.04787465506053825,1.177271539735765,0.12375249500998003,0.0,0.039428571428571424,0.10336558284732256,-0.3814477734509551,1.0
hacking,hacking::wired_hacking_15,wired_hacking_15,graduate,End,joint,8,3,1.0698343669059291,1.1674990595483365,1.1481856788035103,0.016542523599374803,-0.019754948453532185,0.01693411010976974,2.1434531733655144,0.017964071856287425,0.08657692734319505,-0.008808674563479746,0.04989239432565982,1.9118265057409298,0.013972055888223553,0.06689926752536102,-0.0010294865947223192,0.03530087702551794,1.9242795036219549,0.011976047904191617,0.0,0.0,0.0,,1.0
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Beginning,joint,8,3,0.9507621475340367,1.1810343633598397,1.0529880820138378,0.10841876012966489,0.016496066174272052,0.048521334732044154,1.8944799120434304,0.031936127744510975,0.19685427892676205,0.009983189712155472,0.145871658112155,1.2810650926510256,0.09780439121756487,0.13001899516039117,0.002957576191610027,0.10305318225942141,1.232969387096873,0.11177644710578842,0.0,0.052,0.1789601075851275,-0.29056754995112366,1.0
infinity,infinity::wired_infinity_12,wired_infinity_12,child,End,joint,8,3,0.8529371713834139,1.1269458019794854,1.028137660628926,0.08767781128160934,0.008613877509511923,0.07603740305952013,1.0398031835754333,0.2055888223552894,0.19614035630646492,-0.0007461479771423045,0.2262152188228756,0.8703503915789482,0.23353293413173654,0.1321744763032987,-0.0030261460530737324,0.15950290475700674,0.8476373678732848,0.249500998003992,0.0,0.06399999999999999,0.196590850732811,-0.32554922958740923,1.0
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Middle,joint,8,3,0.9068778826392238,1.1545857227190865,1.1400900952839716,0.012554829970508607,0.021983432557000537,0.03710392269719785,-0.25411336325374545,0.6147704590818364,-0.0895910951710748,0.002864417621971336,0.10508700564269081,-0.879799669118051,0.7944111776447106,-0.07130951714455303,-0.0046869841687501804,0.07392450229010632,-0.9012239637996083,0.8063872255489022,1.0,0.07172131147540983,0.2582906775784675,3.5939302851632475,0.0736196319018405
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Beginning,joint,12,3,0.9182326298931098,1.1777836226187852,0.9567824495662312,0.1876415742317431,0.019528731312715104,0.04262055176202313,3.9444079433252264,0.001996007984031936,0.3919855721325994,0.016315736047430793,0.11000816737514046,3.414926773610284,0.001996007984031936,0.27073347370877643,0.007821004183263968,0.07717139134319899,3.406864447425601,0.001996007984031936,0.0,0.18145714285714284,0.21858402649343667,-0.8301482307198298,1.0
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,End,joint,12,3,1.013798190862449,1.2054900033464466,1.2220717736740383,-0.01375521180728212,-0.031866710734967295,0.011202027168445103,1.616805481306393,0.06387225548902195,0.022185043995898605,-0.01311385044722708,0.029716510747710947,1.1878546153284415,0.11776447105788423,0.021534392958158843,-0.0013483055613397678,0.020884238973852744,1.0956922370093523,0.13373253493013973,0.0,0.0,0.0,,1.0
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Middle,joint,11,3,0.9401579410414389,1.0917127121977057,1.082950131976908,0.008026452493310243,-0.013336071903673518,0.022347717261601355,0.9559152797091097,0.20159680638722555,-0.030737810083213468,-0.0035968008041121487,0.058551781688147654,-0.46353857212504496,0.6946107784431138,-0.016940966670583424,3.460493914038243e-05,0.04066335817621405,-0.4174660522665252,0.6766467065868264,0.0,0.18366666666666667,0.22937985771890082,-0.800709654688798,1.0
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Beginning,joint,9,3,0.8904366174449065,1.2071332427937174,1.071997606838515,0.11194757228493879,0.011398679818580938,0.0527152642767675,1.907396156423547,0.03592814371257485,0.17417364374538657,0.012980112596645782,0.14937067699883153,1.0791511050726628,0.15169660678642716,0.12068171713708709,0.006091795372027489,0.10516211157868902,1.0896502556371368,0.15169660678642716,0.0,0.08399999999999999,0.20419122110467702,-0.41137909624889335,1.0
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,End,joint,9,3,0.9750140840924395,1.1175934581660234,1.036773077795039,0.07231644009764615,-0.004777234934772675,0.034814395203303566,2.2144194831540074,0.00998003992015968,0.13514951909799972,0.001727964909599844,0.102016948506313,1.307837140219338,0.09381237524950099,0.09482913615018718,0.0018065681939322556,0.07213115094435954,1.2896309949082967,0.09381237524950099,0.0,0.05866666666666666,0.18905241327012953,-0.3103195862559034,1.0
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Middle,joint,9,3,0.9207710251616953,1.184924094525526,1.081700557059818,0.08711405054772003,0.014995720966610029,0.03260179157113483,2.2120971304215855,0.013972055888223553,0.12127799657460564,0.006486388965548404,0.09128651948384063,1.257486957089841,0.11177644710578842,0.08184603035754168,0.0014757775642230513,0.06392028549198361,1.2573512801878526,0.10978043912175649,0.0,0.0,0.0,,1.0
internet,internet::wired_internet_12,wired_internet_12,child,Beginning,joint,9,3,0.9392887699984536,1.2322705416388868,1.1608109797683803,0.05799015675199637,0.0040605112767017094,0.031114971971625455,1.7332377970474953,0.0499001996007984,0.10943491116299113,0.008994603037368083,0.09261825104366414,1.0844548131045064,0.16966067864271456,0.07913733037009141,0.005253627887175457,0.06564557521950043,1.1254940220398637,0.1596806387225549,0.0,0.0,0.0,,1.0
internet,internet::wired_internet_12,wired_internet_12,child,End,joint,9,3,0.9733332316401144,1.2125684190747792,1.0619776635538551,0.12419155336061671,0.005736048997993292,0.05889852100535572,2.0111796075805044,0.007984031936127744,0.34414278808355825,-0.002559801502660111,0.16622138765449473,2.085788083461733,0.001996007984031936,0.23806639438777,-0.004007107442665227,0.1170400054657187,2.068297082413749,0.001996007984031936,0.0,0.045,0.14323418608742905,-0.3141708081653939,1.0
internet,internet::wired_internet_12,wired_internet_12,child,Middle,joint,9,3,1.0336518448612233,1.1941077577052717,1.177198164869394,0.014160860045305146,-0.0177321452055376,0.017541692992740433,1.8181258367730841,0.03792415169660679,0.013723889277351492,-0.011467337079700018,0.045353212807091654,0.5554452440712753,0.281437125748503,0.017439191466727566,-0.0028734800267353096,0.03181428486592703,0.6384764447500646,0.2874251497005988,0.5,0.298,0.2633147723517945,0.7671426794472564,0.5728542914171657
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Beginning,joint,11,3,1.0527475446953145,1.2436030640115856,1.0656947315392284,0.1430587762452632,0.010106937369626052,0.040213752171725625,3.3061286673248027,0.001996007984031936,0.2343633899578587,0.004609550289972842,0.10649475777261388,2.1574192427241634,0.00998003992015968,0.16150518106866174,0.0007837759097864632,0.07491703449233542,2.1453252420892115,0.00998003992015968,0.0,0.16536666666666666,0.2319814329097788,-0.7128444056597424,1.0
internet,internet::wired_internet_14,wired_internet_14,undergraduate,End,joint,11,3,1.10817040001736,1.2730963795710388,1.1450551116252943,0.10057468546795112,0.021050349021784504,0.0314226035170984,2.530800364867729,0.003992015968063872,0.20722813895739725,0.003216670332084733,0.08008401338352564,2.547468090145448,0.005988023952095809,0.13712225693033464,-0.003063841055918824,0.05616971223863706,2.4957595899845946,0.005988023952095809,0.0,0.17226666666666665,0.24267440362922094,-0.7098674771232596,1.0
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Middle,joint,10,3,1.1121924375519734,1.2361213676853802,1.1848456175413498,0.04148116154649406,0.00889956724560338,0.021445579780720658,1.5192685221866176,0.06387225548902195,0.08633835736725926,0.0036598451268283496,0.05785495446466894,1.4290653757392775,0.08183632734530938,0.060864542043878256,0.0005199807457284809,0.0407029708879034,1.4825591346720024,0.07385229540918163,0.0,0.0596,0.14876862642511976,-0.4006221031421479,1.0
internet,internet::wired_internet_16,wired_internet_16,expert,Beginning,joint,9,3,0.9478156228416927,1.194652148415698,1.0892514421230435,0.08822710981806114,0.0180938403150557,0.04106842894179692,1.7077173709858697,0.06187624750499002,0.1366316047846413,0.00539229732430248,0.11272804489004801,1.1642116883012226,0.13572854291417166,0.09480622118319304,-0.00047643910707767946,0.07919834226614923,1.2030890743908438,0.13373253493013973,0.0,0.11799999999999998,0.25338588914467053,-0.4656928623702007,1.0
internet,internet::wired_internet_16,wired_internet_16,expert,End,joint,10,3,0.9348308529374274,1.1570700095507385,1.1731964965131816,-0.013937347636125086,-0.004708993565838865,0.025169137339425166,-0.3666535704356797,0.6706586826347305,-0.0551925052480282,-0.005122642075717091,0.06035479592352281,-0.8295921211589545,0.8083832335329342,-0.03666119392095524,-0.0022095780010397545,0.04237219481978971,-0.8130713092970354,0.7984031936127745,0.4,0.2135,0.23431294268610184,0.7959440817140239,0.469061876247505
internet,internet::wired_internet_16,wired_internet_16,expert,Middle,joint,9,3,0.9736744646183362,1.1392203851606828,1.0655652065894832,0.06465402088184269,0.011302708731004163,0.024509854248962726,2.1767290661508683,0.01996007984031936,0.09466979022476252,0.004118821819525285,0.05585352367702686,1.6212221260890973,0.03992015968063872,0.06252033861364792,0.00020770695969626884,0.03957699871685849,1.5744658178794273,0.03992015968063872,1.0,0.17633333333333331,0.29800401097786516,2.7639449011572066,0.0499001996007984
