video_uid,conversation_uid,conversation_id,level_label,trajectory_type,horizon,local_start,local_end,midpoint_time,stage,n_trajectory_turns,path_length,direct_displacement,route_efficiency,excess_path_fraction,directional_persistence,turning_cost,backward_movement,backtracking_fraction,monotonic_progress_fraction,future_alignment,pairwise_coverage,centroid_dispersion,resultant_length,coverage_per_path,mean_step_distance,step_distance_sd,step_distance_cv,normalized_acceleration
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,5,8,0.2954545454545454,Beginning,23,3.6210351823615943,0.7848933044466958,0.21675936988129405,0.7832406301187059,-0.5770702268549011,0.7885351134274505,0.674443612998522,0.18625712787431636,0.6666666666666666,0.3812644878393773,1.0814747334878156,0.6628148346043038,0.7279915820183699,0.29866451968094143,1.2070117274538648,0.20855114701818472,0.17278303290235109,1.8378918338865005
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,6,9,0.3409090909090909,Middle,23,3.4525877239796836,0.845425092741959,0.24486708530825263,0.7551329146917474,-0.6220600001564691,0.8110300000782346,0.4469678380659968,0.12945879259247084,0.6666666666666666,0.5594516910111575,1.0483016621595826,0.6428652180709205,0.7459849415424376,0.30362781367687885,1.1508625746598946,0.28778471642640957,0.25006001825322743,1.9155411493376173
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,7,10,0.3863636363636364,Middle,23,2.886569769360184,1.2885036291935854,0.4463788275171972,0.5536211724828028,-0.40575943624281896,0.7028797181214095,0.0,0.0,1.0,0.6875942108015487,1.0453615471522282,0.6398357436526071,0.7495844601049502,0.36214664140404107,0.9621899231200614,0.2912466976884041,0.302691486046734,1.5972428807955394
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,8,11,0.4318181818181818,Middle,23,2.3829405597948234,0.9161072964280318,0.38444404022688283,0.6155559597731172,-0.41508696483945684,0.7075434824197284,0.0,0.0,1.0,0.49247698316917243,0.8347211878913066,0.5109869366515762,0.858531355848084,0.35029039413520996,0.7943135199316078,0.05453725403802654,0.06865960690524608,1.6687566499083926
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,9,12,0.4772727272727273,Middle,23,2.5424524621489564,0.76235843147418,0.29985159715820686,0.7001484028417931,-0.4494496051504846,0.7247248025752423,0.14167049503414086,0.05572198384956105,0.3333333333333333,0.4606453531964412,0.8490373180103593,0.5200992415061456,0.8534096241966944,0.33394422536920426,0.8474841540496522,0.057733198667268434,0.0681230420549975,1.7157350423114608
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,10,13,0.5227272727272727,Middle,23,2.788455306128303,1.0476817686913735,0.37572119818052674,0.6242788018194733,-0.5254210386101902,0.7627105193050951,0.09687278737453642,0.03474066346397416,0.6666666666666666,0.47993051755606,0.9397181225116235,0.5753588365793929,0.8168061800659947,0.3370031143932507,0.9294851020427677,0.06147752684713327,0.06614148705775012,1.7356420712719882
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,11,14,0.5681818181818181,Middle,23,3.0627024678210044,1.0080730482605174,0.3291449492244419,0.6708550507755582,-0.5675474645027351,0.7837737322513676,0.15711582952280112,0.05129973648226529,0.6666666666666666,0.41499704150261624,0.9959100734161446,0.6095176117789083,0.7910332539377047,0.32517362815353607,1.0209008226070015,0.09827196720012567,0.09626005291011086,1.7691857178709827
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,12,15,0.6136363636363635,Middle,23,3.334545985793639,0.8579888641219894,0.25730305348234195,0.742696946517658,-0.5436345496323327,0.7718172748161664,0.31788358035896613,0.09533039331689055,0.3333333333333333,0.3828857735626509,1.0567489524560914,0.6460462513110055,0.7591478290985786,0.31690939544940167,1.1115153285978796,0.06999127567723006,0.06296924016830295,1.7694384850118632
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,13,16,0.6590909090909092,Middle,23,3.6565504794857713,1.2809042025138713,0.35030398450673317,0.6496960154932668,-0.5331697235923154,0.7665848617961577,0.15802337997674365,0.043216518099038204,0.6666666666666666,0.45457972498485155,1.2127087417106523,0.7424910157682225,0.6683094942837166,0.3316537672635107,1.2188501598285904,0.08397217260467388,0.06889458226471668,1.7368447209662323
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,14,17,0.7045454545454546,End,23,3.815945934301772,1.1721177702471657,0.307163096759555,0.692836903240445,-0.6268799192031219,0.8134399596015609,0.25955061425901027,0.06801737202980102,0.6666666666666666,0.4661905428462312,1.201760533355667,0.736642166150785,0.6745013400172418,0.3149312265021807,1.2719819781005908,0.06923115206719847,0.05442777748359225,1.8276231829799223
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,15,18,0.75,End,23,3.727987056804773,1.2579680749027595,0.33743895988226785,0.6625610401177322,-0.5936940231258885,0.7968470115629442,0.0,0.0,1.0,0.5677914351417268,1.206767251199287,0.7394986059754053,0.6704914677954513,0.3237047856688637,1.2426623522682576,0.11021807684650962,0.0886951122686917,1.8102919043696621
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,16,19,0.7954545454545455,End,23,3.533697489402143,1.306426197911409,0.3697051606226881,0.6302948393773119,-0.6232139757161119,0.811606987858056,0.34622946528664245,0.09797937325563771,0.6666666666666666,0.5440010001537974,1.141025773908796,0.7010458729801172,0.7074429292326303,0.3228985438993656,1.1778991631340476,0.09175721811155221,0.07789904346940268,1.764979635631189
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,17,20,0.8409090909090909,End,23,3.0942204903956205,0.9419358315032331,0.30441781199076706,0.695582188009233,-0.5596033448305666,0.7798016724152833,0.20484027247530223,0.06620092947840048,0.6666666666666666,0.5242985869960006,0.9964376062731958,0.6097080017722082,0.7877908317918294,0.3220318685646715,1.0314068301318735,0.12014339656996582,0.11648497281582336,1.8194700177566097
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,18,21,0.8863636363636364,End,23,3.0614000131869377,1.0462425911126536,0.34175298445351093,0.658247015546489,-0.381792896656864,0.690896448328432,0.025053940270507002,0.00818381791421817,0.6666666666666666,0.5520933005155573,1.0542858732768812,0.6468897981573278,0.7615049161004388,0.3443803059827398,1.0204666710623125,0.11591990562873777,0.11359499424715595,1.6039599067633177
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,3,19,22,0.9318181818181819,End,23,3.244576296592566,1.3988452963518918,0.4311334265188803,0.5688665734811197,-0.3580930003983831,0.6790465001991915,0.0008264274779203884,0.00025471044671943684,0.6666666666666666,0.41058474879589646,1.1857316413595715,0.7264263605425962,0.6763969727434007,0.36545038025606597,1.081525432197522,0.18901236906507968,0.1747646087998417,1.6403148887406989
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,0,5,0.11363636363636363,Beginning,23,5.333937307521669,1.3938454185234517,0.2613164231529148,0.7386835768470852,-0.5021724168444397,0.7510862084222198,0.2600103736989082,0.04874642477185732,0.6,0.5476586152851376,1.1359029694107043,0.7331328982596346,0.6732281933233252,0.21295769033672501,1.0667874615043338,0.10749047635933764,0.10076091090137074,1.7066689770806152
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,1,6,0.1590909090909091,Beginning,23,5.057678614228889,1.0807146701911734,0.21367800380806576,0.7863219961919342,-0.5672066463902895,0.7836033231951447,0.1149073446430896,0.02271938440687354,0.6,0.550090968306711,1.0369925907849202,0.6718021138511282,0.7394595105452311,0.20503331071047576,1.0115357228457778,0.10117138343654321,0.10001760803060451,1.823921045542209
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,2,7,0.20454545454545456,Beginning,23,5.523665090401787,1.4019989840455442,0.2538167975610491,0.746183202438951,-0.5139704414923173,0.7569852207461587,0.14442972274197996,0.02614744383995125,0.6,0.5238050594812907,1.1406521306391697,0.7343342307719102,0.6668524052813981,0.2065027679938864,1.1047330180803574,0.13516053726040916,0.12234678881533863,1.7021554209935283
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,3,8,0.25,Beginning,23,5.831187136147793,0.8905963644152923,0.15272985476566944,0.8472701452343305,-0.6210125763097694,0.8105062881548847,0.6953127836029267,0.11924034804039323,0.6,0.4975444520175668,1.0448004261066484,0.6719153058956476,0.7223550305911867,0.1791745662954089,1.1662374272295586,0.1693372752855211,0.1451996577470406,1.7757681700415917
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,4,9,0.29545454545454547,Beginning,23,5.456038040384286,0.8489334145124042,0.1555952154711537,0.8444047845288463,-0.5439598327469105,0.7719799163734553,0.5956214286402274,0.10916738927250513,0.6,0.5874870133578687,1.0208504290610443,0.6544425647059074,0.7341989158728424,0.18710471252307154,1.0912076080768571,0.24120837750812185,0.22104719186592475,1.8437230181999134
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,5,10,0.3409090909090909,Middle,23,5.133757113295359,1.050238389963541,0.2045750055536603,0.7954249944463397,-0.49141483154886,0.74570741577443,0.39323658623198554,0.07659820625591827,0.8,0.5832908981800247,1.011712491744505,0.649379175119969,0.7405442520004774,0.19707057997044328,1.0267514226590717,0.27366572010201634,0.26653551586349816,1.8286840997230942
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,6,11,0.3863636363636364,Middle,23,5.091011259620319,0.8929132675106372,0.17539015766726657,0.8246098423327335,-0.518573482497963,0.7592867412489814,0.40115883147607234,0.07879747480778312,0.8,0.5413836446434094,0.9949584076535788,0.6389057034643565,0.7512537330216652,0.19543433650307454,1.0182022519240639,0.2777244094368216,0.2727595710105873,1.7334672855128113
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,7,12,0.4318181818181819,Middle,23,4.660817324729564,1.4037756649105018,0.30118658748161803,0.698813412518382,-0.4276045206966518,0.7138022603483258,0.14167049503414086,0.0303960625709271,0.6,0.5959665197737297,1.0047118493429412,0.6443097820293942,0.7455712531905968,0.21556559275818388,0.9321634649459127,0.2288263080527803,0.24547873485479027,1.604283678805702
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,8,13,0.47727272727272724,Middle,23,4.301177237062068,0.985188794142423,0.22905096438559208,0.770949035614408,-0.47025400172482346,0.7351270008624118,0.15936576192348717,0.03705166124061943,0.4,0.48838437156092407,0.893643147247264,0.5767346072056047,0.8146505616638541,0.2077671060720273,0.8602354474124135,0.0975554988829763,0.11340557887543816,1.7081192277438637
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,9,14,0.5227272727272727,Middle,23,4.701126003461639,1.0725642311136747,0.2281504963542564,0.7718495036457436,-0.5084985348266098,0.7542492674133049,0.23760400000870996,0.050541933960874905,0.6,0.46085985110140404,0.964073478491216,0.6216467714032609,0.77923726260432,0.20507288632155948,0.9402252006923278,0.12883299898977885,0.13702355445792522,1.7337449651557295
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,10,15,0.5681818181818181,Middle,23,5.108793541163018,1.0147537309617063,0.19862883923289204,0.8013711607671079,-0.5345277941212614,0.7672638970606307,0.38326757755624996,0.07502115215033704,0.4,0.4980349796615755,1.014707440535211,0.6540119801451841,0.7524422790606575,0.19861977830175,1.0217587082326036,0.12303640589008469,0.1204163026933316,1.751886926914583
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,11,16,0.6136363636363636,Middle,23,5.574787156753016,1.2240199536234913,0.21956353116383562,0.7804364688361644,-0.5503585940475252,0.7751792970237625,0.21490762886712367,0.038549925373706044,0.4,0.456289228053292,1.1003968300800255,0.7090411402350397,0.6979652180415263,0.1973881332396808,1.1149574313506032,0.14708936515056134,0.13192374974566043,1.7593122885928996
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,12,17,0.6590909090909091,Middle,23,5.974619475614455,0.8875532805311394,0.14855394291698545,0.8514460570830146,-0.5852572344177273,0.7926286172088637,0.5441151039750364,0.09107108932976477,0.4,0.45187644922199244,1.1246790643063573,0.724645404998879,0.6818517255270993,0.18824279418911288,1.194923895122891,0.11610085861589184,0.09716171807238948,1.795705052065112
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,13,18,0.7045454545454546,End,23,6.048325291839489,1.1913675875912506,0.1969747872520457,0.8030252127479542,-0.5634318733591019,0.781715936679551,0.06660048731150914,0.011011393087830071,0.6,0.5424440424928212,1.1926133409994442,0.7701759984003472,0.6361359125463505,0.19718075392018677,1.2096650583678978,0.09497728452875573,0.0785153575130134,1.8048529349995166
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,14,19,0.75,End,23,6.0457821783341545,1.2215323313326147,0.20204702969785027,0.7979529703021497,-0.625046947459617,0.8125234737298085,0.5643557873712493,0.09334702619516984,0.6,0.5317274197254024,1.171716181223466,0.7574730784021312,0.6487730523726432,0.19380721082252403,1.209156435666831,0.0953312279374958,0.07884110370294817,1.8209685932157147
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,15,20,0.7954545454545454,End,23,5.734293980216438,0.9366005769108584,0.16333319849700256,0.8366668015029974,-0.5766486839782275,0.7883243419891137,0.614423974970436,0.10714901905800876,0.6,0.576787354021194,1.1205884338604,0.7229034280020574,0.6816187512253552,0.19541872769803545,1.1468587960432877,0.169584948645191,0.14786907440590452,1.7989116942495749
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,16,21,0.8409090909090908,End,23,5.453174825540655,1.1404026780215557,0.20912637399416045,0.7908736260058395,-0.502503436186488,0.751251718093244,0.06071868232185906,0.01113455633908438,0.6,0.5848876723490197,1.0979365229371814,0.7092197319738037,0.6985816997550965,0.20133895539069324,1.090634965108131,0.14181388834157893,0.13002873819245175,1.7034827330895244
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,expert,5,17,22,0.8863636363636364,End,23,5.474412540624948,1.360043477773486,0.24843642448952633,0.7515635755104737,-0.45884817261447486,0.7294240863072374,0.0396282460563262,0.007238812523215928,0.4,0.46454697840941894,1.133705710049341,0.7303626214773282,0.6704422403573976,0.20709175672024152,1.0948825081249898,0.1483061731983876,0.13545396158749962,1.6671451253575469
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,0,3,0.09090909090909091,Beginning,22,3.7030575953624743,1.2726847190708024,0.34368482971062875,0.6563151702893713,-0.48109316888362796,0.740546584441814,0.08471652761871518,0.02287745341169145,0.6666666666666666,0.5108338225650155,1.2478245305016313,0.7639638725804839,0.644326406079381,0.33697140764549405,1.2343525317874915,0.03077576760794206,0.024932721257009967,1.7246606386223338
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,1,4,0.13636363636363638,Beginning,22,3.776544382119776,1.2440578465382728,0.3294169803559895,0.6705830196440106,-0.7785293158355668,0.8892646579177834,1.2662432677907516,0.33529150982200523,0.6666666666666666,0.8450166450887159,1.0336881614716804,0.6817042913553557,0.7203250431550308,0.27371270052212937,1.2588481273732588,0.010458307874071938,0.008307839243399822,1.8856357106413315
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,2,5,0.18181818181818182,Beginning,22,3.6519742275712446,1.1194876919897414,0.3065431523415377,0.6934568476584624,-0.81082461675965,0.905412308379825,0.07345005871190646,0.02011242526230932,0.6666666666666666,0.5194603497594747,0.96958325880647,0.6424184815479804,0.7579806997164682,0.26549564657012764,1.2173247425237481,0.06918124188388712,0.05683055594554097,1.9229401102960688
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,3,6,0.2272727272727273,Beginning,22,3.5038692278802124,1.254898128542895,0.35814639386587194,0.641853606134128,-0.6496199141748811,0.8248099570874405,0.21972376076590872,0.06270889307670831,0.6666666666666666,0.5569013778248904,1.117203249505792,0.6867006897410173,0.7253029297053764,0.31884844349104974,1.167956409293404,0.069501487519654,0.05950691906532826,1.7973896891591348
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,4,7,0.2727272727272727,Beginning,22,3.1570336617184758,1.0924048105308108,0.34602254127888504,0.6539774587211149,-0.5331071609882411,0.7665535804941206,0.04624085190712113,0.014646930271231486,0.6666666666666666,0.5599667698539903,1.0477497736701715,0.6415092192207499,0.7646156206483861,0.3318779227396161,1.0523445539061587,0.09400216400425795,0.08932641277548765,1.7820644362081968
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,5,8,0.3181818181818181,Beginning,22,3.2936385698172943,1.2689775935846384,0.3852813739836158,0.6147186260163842,-0.4306848297786805,0.7153424148893403,0.102330379220122,0.031069097914346595,0.6666666666666666,0.4786028929567244,1.1425040077847173,0.6992325162041775,0.7110161008939568,0.3468820222882241,1.0978795232724314,0.13819549623428756,0.12587491915540105,1.6286739404108113
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,6,9,0.36363636363636365,Middle,22,3.329262522586013,0.0,0.0,1.0,-0.592358945837366,0.7961794729186831,1.1537622208684382,0.3465518904085252,0.3333333333333333,0.3158564947640031,0.9004054075139111,0.58284275733905,0.7933030557330661,0.27045190981650763,1.1097541741953376,0.1409295600448795,0.12699169178351136,1.849398304154565
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,7,10,0.4090909090909091,Middle,22,3.3082693282908093,1.0924048105308108,0.33020431595126293,0.6697956840487371,-0.5212467168422485,0.7606233584211243,0.11304422625313726,0.03417020049922618,0.6666666666666666,0.598542169632793,1.087588479539097,0.6649064434352034,0.741288966873862,0.3287484698535687,1.1027564427636032,0.1504096551848285,0.13639426563483853,1.7729475437945512
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,8,11,0.45454545454545453,Middle,22,2.052176728202249,1.205449036783948,0.5874002078953247,0.41259979210467534,-0.330521474421106,0.665260737210553,0.0,0.0,1.0,0.8553932630570106,0.8935815515173261,0.5836429105936515,0.7964107264453094,0.4354310909178484,0.6840589094007496,0.49480841905377737,0.7233418237140428,1.8848881879349633
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,9,12,0.5,Middle,22,2.1947420493627137,1.3597672785811399,0.6195567624796613,0.3804432375203387,,,0.0,0.0,1.0,0.7621573958773559,0.958208562884428,0.6206975661627554,0.7572898017634556,0.4365927937466103,0.7315806831209045,0.5422123924145109,0.7411518714538042,1.5
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,10,13,0.5454545454545455,Middle,22,2.6213721344285044,1.0450610248765049,0.3986694644193823,0.6013305355806178,-0.6823272146308161,0.8411636073154081,0.27998356752309683,0.10680802006165262,0.6666666666666666,0.3753020605486702,1.0013036210350694,0.6518909694288715,0.7373525930768857,0.3819769073929549,0.8737907114761682,0.6179745533283277,0.7072340609850742,2.1175239400033186
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,11,14,0.5909090909090909,Middle,22,3.9141142663038875,1.3550928279907752,0.3462067624485563,0.6537932375514437,-0.5967807828797842,0.7983903914398921,0.0,0.0,1.0,0.485246572239514,1.2681129948438825,0.7776336705457434,0.6269311931303964,0.32398466385125907,1.3047047554346292,0.01445672893646157,0.011080460062894213,1.7934393290888446
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,12,15,0.6363636363636364,Middle,22,3.8900514872029017,1.2914705216010798,0.33199316920344857,0.6680068307965514,-0.7107342145753903,0.8553671072876952,0.7284843028726775,0.18726855036987855,0.6666666666666666,0.5219607402787931,1.1699520531252248,0.7270213836474424,0.676171521566395,0.30075490182431125,1.296683829067634,0.021726793479197988,0.016755660086252788,1.8440836788857997
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,13,16,0.6818181818181819,End,22,3.594998760869104,1.1442130287151038,0.3182791163016941,0.681720883698306,-0.613882917020657,0.8069414585103285,0.21495563141147622,0.05979296397852163,0.6666666666666666,0.4935642159673009,1.1070268182943377,0.6817535600012756,0.7157608198114691,0.30793524335644273,1.1983329202897013,0.11932829662367751,0.09957858505199829,1.8278524854680993
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,14,17,0.7272727272727273,End,22,3.682706064524972,1.3100141750963337,0.3557205359709616,0.6442794640290384,-0.3553971180024402,0.6776985590012201,0.07043526043491743,0.01912595227553215,0.3333333333333333,0.4913966800065285,1.2852291413992132,0.7884016710152136,0.612532644772831,0.3489904214131174,1.2275686881749908,0.14652287949360576,0.11936022880433622,1.5864955227198205
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,15,18,0.7727272727272727,End,22,3.801255012275349,0.5437804600552394,0.14305287551064463,0.8569471244893554,-0.5261688061624424,0.7630844030812212,0.8470332506230547,0.2228298937818536,0.3333333333333333,0.2937105665752021,1.1414557416155142,0.7046559294674067,0.6912846124055934,0.3002839162143619,1.267085004091783,0.16770355119294164,0.13235382839460533,1.7935423422363783
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,16,19,0.8181818181818181,End,22,2.771263146209545,1.1442130287151038,0.41288501609099293,0.5871149839090071,-0.65907513233929,0.829537566169645,0.24660068196319052,0.08898493898007626,0.6666666666666666,0.7026714840100532,1.0750838190530076,0.7019135752629065,0.6895282304843117,0.3879399978755091,0.9237543820698484,0.6532066918134292,0.7071216164082433,2.1189911894671667
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,17,20,0.8636363636363635,End,22,2.6696263969658967,1.238226485919664,0.4638201387755764,0.5361798612244236,,,0.040586200367938696,0.015202951399516435,0.6666666666666666,0.8738449863323098,1.0962465466419096,0.7236903272437986,0.6767267654270332,0.4106366897959294,0.8898754656552988,0.630896090571481,0.7089712155474395,1.5
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,3,18,21,0.9090909090909092,End,22,2.590204930256989,1.1855172371735425,0.4576924487036323,0.5423075512963678,-0.581285413159012,0.7906427065795061,0.12587500679584385,0.048596543588292476,0.6666666666666666,0.43569126432087735,1.0400086818152794,0.679805121929231,0.7158310017894206,0.4015159841858899,0.8634016434189964,0.610662020700296,0.707274563761689,2.074365826757504
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,0,5,0.13636363636363638,Beginning,22,6.088788555142967,1.3297253884851115,0.2183891551566433,0.7816108448433567,-0.645958892821639,0.8229794464108195,0.07345005871190646,0.012063164625722798,0.8,0.5951640554053335,1.1494204231604601,0.7652281692407236,0.6382587124197178,0.18877653785326287,1.2177577110285935,0.05599188101870989,0.04597949207105877,1.8352098122364133
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,1,6,0.18181818181818185,Beginning,22,6.014170342209237,1.2449706300398848,0.20700621352579765,0.7929937864742024,-0.714074615005224,0.857037307502612,0.5762073819749929,0.09580829095095594,0.6,0.5986415026321049,1.0801079695572473,0.7175430305156517,0.6876463657595051,0.17959384388844596,1.2028340684418475,0.0690808947075401,0.05743177427375961,1.859359452835671
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,2,7,0.22727272727272727,Beginning,22,5.689520197299979,1.0924048105308108,0.19200297611197917,0.8079970238880209,-0.6719658888739455,0.8359829444369727,0.21276836193740656,0.037396538646330496,0.6,0.5688549006920137,1.0326106846559147,0.6861651438603696,0.7195643842399629,0.18149345618738655,1.1379040394599957,0.12760283090451388,0.1121384813477498,1.8526115703083061
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,3,8,0.2727272727272727,Beginning,22,5.679369529597787,1.2814244491977844,0.22562794030564426,0.7743720596943557,-0.5401523719767808,0.7700761859883904,0.16585893602081225,0.029203758472915984,0.6,0.5291569371422294,1.1518877261811318,0.7441029946385496,0.6642152867731717,0.2028196475292053,1.1358739059195575,0.12561001822958845,0.11058447383549996,1.7111761069855262
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,4,9,0.3181818181818182,Beginning,22,5.566888482675473,0.8984145073338108,0.16138539691063264,0.8386146030893673,-0.5627330534128036,0.7813665267064018,1.373485981634347,0.246724177412342,0.4,0.484059280287827,1.01736685275184,0.6690220135555748,0.72930685822098,0.18275323026821055,1.1133776965350948,0.10925457199755785,0.09812893893740221,1.7638773006510673
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,5,10,0.3636363636363636,Middle,22,5.345815298019543,1.1194876919897414,0.20941383672654693,0.7905861632734531,-0.4759657733104645,0.7379828866552323,0.3070345294501372,0.05743455625260451,0.6,0.5660846698375956,1.01736685275184,0.6690220135555748,0.72930685822098,0.19031088730819834,1.0691630596039086,0.13862177143882984,0.12965447149865508,1.750536114319431
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,6,11,0.4090909090909091,Middle,22,4.227677029919824,0.8984145073338108,0.2125078384596585,0.7874921615403415,-0.5050797886986127,0.7525398943493063,0.3070345294501372,0.07262487821969693,0.6,0.6040229475045162,0.9061198779365485,0.6158701941333717,0.7736595935894349,0.21433043998484735,0.8455354059839648,0.4442396689267565,0.525394520185452,1.976115974751877
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,7,12,0.4545454545454546,Middle,22,4.604596870319712,1.3069757489387201,0.2838415144142624,0.7161584855857376,-0.5212467168422485,0.7606233584211243,0.05994795128002561,0.013019153026497894,0.8,0.6364859142535465,1.089874736245304,0.7193921459085834,0.6780687810556298,0.2366927587668778,0.9209193740639424,0.4808507331551952,0.5221420535798265,1.6573113983975967
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,8,13,0.5,Middle,22,4.673548862630753,1.2079668285317149,0.2584688561171365,0.7415311438828636,-0.5064243445259611,0.7532121722629805,0.28270611612136065,0.060490673026198906,0.6,0.6004153751936513,1.0897538212616142,0.7182925203969909,0.6787292344960824,0.23317479998447882,0.9347097725261506,0.4911440446715823,0.5254508502079894,1.679477095761629
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,9,14,0.5454545454545455,Middle,22,4.812528773637698,1.3487318109534736,0.2802542850946932,0.7197457149053068,-0.5967807828797842,0.7983903914398921,0.006361017037301631,0.0013217618712528672,0.8,0.5407308159372343,1.1235217296293305,0.7428572074582328,0.6521540806653369,0.23345766487336386,0.9625057547275396,0.5064489066363029,0.5261775362368254,1.7855892440352565
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,10,15,0.5909090909090909,Middle,22,5.186379029231804,0.9720682586655721,0.18742715354715464,0.8125728464528453,-0.7012652145938656,0.8506326072969328,1.0478865658081853,0.20204588980134683,0.6,0.4903019738402081,1.0904541083916572,0.7263520559058616,0.670979901119066,0.21025345472160237,1.037275805846361,0.5189109032604297,0.5002631897280458,2.0445219159918993
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,11,16,0.6363636363636364,Middle,22,6.216370895297608,1.0924048384603027,0.17573031867944938,0.8242696813205506,-0.6053318499502206,0.8026659249751102,0.4295265477940624,0.0690960296656332,0.6,0.5480401155118837,1.1747344080349187,0.760264828520159,0.6377594419914061,0.18897431118911356,1.2432741790595216,0.10796104590540181,0.08683607182051288,1.8219169610047037
dimension,dimension::wired_dimension_14,wired_dimension_14,undergraduate,partner,5,12,17,0.6818181818181818,End,22,6.300492788799957,1.2773959390204617,0.2027454013265786,0.7972545986734214,-0.5330656662889153,0.7665328331444576,0.18385303209274984,0.029180738436773605,0.4,0.5235615184561679,1.238548055831697,0.8048328012954556,0.5857950927575988,0.19657955295709512,1.2600985577599915,0.12071870628645849,0.09580100345567695,1.7215818900674524
